# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.205509      	smoothSolver	5.438780e-04	1.791850e-09	4	true	smoothSolver	1.244460e-03	4.952370e-05	1	true	GAMG	5.924840e-05	2.037850e-07	3	true	smoothSolver	7.329350e-05	2.912030e-06	1	true
0.20808       	smoothSolver	5.309110e-04	1.558160e-09	4	true	smoothSolver	1.216190e-03	4.682180e-05	1	true	GAMG	5.749880e-05	1.991490e-07	3	true	smoothSolver	7.133740e-05	2.779850e-06	1	true
0.210355      	smoothSolver	4.695320e-04	7.410150e-10	4	true	smoothSolver	1.078150e-03	3.532670e-05	1	true	GAMG	6.078280e-05	1.979640e-07	3	true	smoothSolver	6.305220e-05	2.170980e-06	1	true
0.21249       	smoothSolver	4.399540e-04	5.015020e-10	4	true	smoothSolver	1.013040e-03	3.034810e-05	1	true	GAMG	5.864540e-05	1.887500e-07	3	true	smoothSolver	5.908930e-05	1.862470e-06	1	true
0.214665      	smoothSolver	4.480960e-04	5.544430e-10	4	true	smoothSolver	1.034590e-03	3.169080e-05	1	true	GAMG	5.535730e-05	1.842770e-07	3	true	smoothSolver	6.018180e-05	1.967730e-06	1	true
0.216841      	smoothSolver	4.478950e-04	5.532890e-10	4	true	smoothSolver	1.033450e-03	3.163590e-05	1	true	GAMG	5.405820e-05	1.825270e-07	3	true	smoothSolver	6.004490e-05	1.933990e-06	1	true
0.219097      	smoothSolver	4.645050e-04	6.980570e-10	4	true	smoothSolver	1.070000e-03	3.435420e-05	1	true	GAMG	5.370850e-05	1.828230e-07	3	true	smoothSolver	6.216740e-05	2.051060e-06	1	true
0.221515      	smoothSolver	4.975420e-04	1.062510e-09	4	true	smoothSolver	1.144950e-03	4.004400e-05	1	true	GAMG	5.462110e-05	1.855610e-07	3	true	smoothSolver	6.629780e-05	2.253220e-06	1	true
0.224228      	smoothSolver	5.583470e-04	2.130400e-09	4	true	smoothSolver	1.282360e-03	5.179890e-05	1	true	GAMG	5.821070e-05	1.960240e-07	3	true	smoothSolver	7.437330e-05	2.828520e-06	1	true
0.227144      	smoothSolver	6.007890e-04	3.295390e-09	4	true	smoothSolver	1.377800e-03	6.058700e-05	1	true	GAMG	5.916360e-05	1.977330e-07	3	true	smoothSolver	7.974590e-05	3.222930e-06	1	true
