# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.274684      	smoothSolver	1.444430e-03	3.376810e-09	4	true	smoothSolver	4.050980e-02	3.499460e-04	1	true	GAMG	2.398730e-03	1.899390e-05	2	true	smoothSolver	3.379660e-04	2.447950e-06	1	true
0.278062      	smoothSolver	6.519540e-04	1.549740e-09	3	true	smoothSolver	1.790440e-02	4.128490e-05	1	true	GAMG	1.370780e-03	9.708950e-06	2	true	smoothSolver	1.501500e-04	3.077310e-07	1	true
0.281843      	smoothSolver	7.307090e-04	2.972370e-09	3	true	smoothSolver	1.982830e-02	5.470680e-05	1	true	GAMG	1.474520e-03	1.082940e-05	2	true	smoothSolver	1.682560e-04	4.003550e-07	1	true
0.286059      	smoothSolver	8.182390e-04	5.510440e-09	3	true	smoothSolver	2.167630e-02	7.066590e-05	1	true	GAMG	1.591030e-03	1.209320e-05	2	true	smoothSolver	1.880960e-04	5.386350e-07	1	true
0.290864      	smoothSolver	9.369350e-04	2.711000e-10	4	true	smoothSolver	2.408010e-02	9.750910e-05	1	true	GAMG	1.759350e-03	1.367330e-05	2	true	smoothSolver	2.150600e-04	7.756020e-07	1	true
0.29647       	smoothSolver	1.098480e-03	8.038290e-10	4	true	smoothSolver	2.743130e-02	1.461220e-04	1	true	GAMG	1.977330e-03	1.557050e-05	2	true	smoothSolver	2.521140e-04	1.222840e-06	1	true
0.302818      	smoothSolver	1.246560e-03	2.233550e-09	4	true	smoothSolver	3.024470e-02	1.999950e-04	1	true	GAMG	2.178160e-03	1.709390e-05	2	true	smoothSolver	2.857710e-04	1.750000e-06	1	true
0.308848      	smoothSolver	1.184500e-03	2.178400e-09	4	true	smoothSolver	2.785550e-02	1.744480e-04	1	true	GAMG	2.115550e-03	1.632820e-05	2	true	smoothSolver	2.711160e-04	1.586250e-06	1	true
0.315521      	smoothSolver	1.310890e-03	4.931270e-09	4	true	smoothSolver	3.000580e-02	2.263820e-04	1	true	GAMG	2.310250e-03	1.753550e-05	2	true	smoothSolver	3.013460e-04	2.154640e-06	1	true
0.323004      	smoothSolver	1.474230e-03	4.080590e-10	5	true	smoothSolver	3.248000e-02	3.019460e-04	1	true	GAMG	2.504450e-03	1.900000e-05	2	true	smoothSolver	3.401560e-04	3.094180e-06	1	true
0.327244      	smoothSolver	8.403900e-04	3.791400e-10	4	true	smoothSolver	1.782500e-02	6.904370e-05	1	true	GAMG	1.684030e-03	1.174750e-05	2	true	smoothSolver	1.908080e-04	7.158870e-07	1	true
0.332037      	smoothSolver	9.527230e-04	7.906850e-10	4	true	smoothSolver	1.978830e-02	9.483780e-05	1	true	GAMG	1.820760e-03	1.321170e-05	2	true	smoothSolver	2.176810e-04	1.024700e-06	1	true
0.337574      	smoothSolver	1.103950e-03	1.901220e-09	4	true	smoothSolver	2.248460e-02	1.386690e-04	1	true	GAMG	2.031950e-03	1.470910e-05	2	true	smoothSolver	2.548200e-04	1.574820e-06	1	true
0.34405       	smoothSolver	1.296800e-03	4.903740e-09	4	true	smoothSolver	2.617100e-02	2.149650e-04	1	true	GAMG	2.356740e-03	1.670560e-05	2	true	smoothSolver	3.026020e-04	2.555970e-06	1	true
0.347696      	smoothSolver	7.346050e-04	5.808140e-09	3	true	smoothSolver	1.448180e-02	4.893190e-05	1	true	GAMG	1.524290e-03	1.028360e-05	2	true	smoothSolver	1.695060e-04	5.872460e-07	1	true
0.351917      	smoothSolver	8.540930e-04	3.094010e-10	4	true	smoothSolver	1.662120e-02	7.296100e-05	1	true	GAMG	1.730260e-03	1.181630e-05	2	true	smoothSolver	1.984970e-04	8.818120e-07	1	true
0.356719      	smoothSolver	9.758330e-04	6.892900e-10	4	true	smoothSolver	1.894310e-02	1.068940e-04	1	true	GAMG	1.911710e-03	1.310320e-05	2	true	smoothSolver	2.292400e-04	1.270810e-06	1	true
0.362131      	smoothSolver	1.103950e-03	1.494070e-09	4	true	smoothSolver	2.156050e-02	1.496680e-04	1	true	GAMG	2.103630e-03	1.434060e-05	2	true	smoothSolver	2.625380e-04	1.825960e-06	1	true
0.368528      	smoothSolver	1.309750e-03	4.581550e-09	4	true	smoothSolver	2.598910e-02	2.479570e-04	1	true	GAMG	2.355900e-03	1.628880e-05	2	true	smoothSolver	3.152800e-04	3.006880e-06	1	true
0.375903      	smoothSolver	1.512380e-03	6.389470e-10	5	true	smoothSolver	3.067610e-02	3.964170e-04	1	true	GAMG	2.618980e-03	1.830030e-05	2	true	smoothSolver	3.694990e-04	4.718340e-06	1	true
0.382263      	smoothSolver	1.304490e-03	6.185840e-09	4	true	smoothSolver	2.713310e-02	3.055750e-04	1	true	GAMG	2.381110e-03	1.624280e-05	2	true	smoothSolver	3.213940e-04	3.481910e-06	1	true
0.3894        	smoothSolver	1.461170e-03	6.189260e-10	5	true	smoothSolver	3.150630e-02	4.595200e-04	1	true	GAMG	2.560050e-03	1.793860e-05	2	true	smoothSolver	3.678010e-04	5.043960e-06	1	true
0.397282      	smoothSolver	1.614950e-03	1.530400e-09	5	true	smoothSolver	3.603120e-02	6.547060e-04	1	true	GAMG	2.720730e-03	1.906130e-05	2	true	smoothSolver	4.149590e-04	7.049510e-06	1	true
0.40194       	smoothSolver	9.560150e-04	1.787440e-09	4	true	smoothSolver	2.165360e-02	1.931440e-04	1	true	GAMG	1.867350e-03	1.240730e-05	2	true	smoothSolver	2.448940e-04	1.919380e-06	1	true
0.407344      	smoothSolver	1.111310e-03	4.880130e-09	4	true	smoothSolver	2.619100e-02	3.109130e-04	1	true	GAMG	2.076830e-03	1.398680e-05	2	true	smoothSolver	2.898480e-04	2.959020e-06	1	true
0.413525      	smoothSolver	1.274350e-03	4.267820e-10	5	true	smoothSolver	3.107620e-02	4.869490e-04	1	true	GAMG	2.275230e-03	1.537910e-05	2	true	smoothSolver	3.397530e-04	4.431990e-06	1	true
0.417803      	smoothSolver	8.843830e-04	1.162170e-09	4	true	smoothSolver	2.173700e-02	2.047510e-04	1	true	GAMG	1.730070e-03	1.140580e-05	2	true	smoothSolver	2.362770e-04	1.778990e-06	1	true
