# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.460312      	smoothSolver	4.451180e-04	8.470610e-10	3	true	smoothSolver	1.051220e-02	3.740290e-05	1	true	GAMG	9.288850e-04	6.037010e-06	2	true	smoothSolver	3.086250e-04	6.461920e-07	1	true
0.46274       	smoothSolver	5.165150e-04	1.967890e-09	3	true	smoothSolver	1.241220e-02	5.836670e-05	1	true	GAMG	1.061220e-03	6.966470e-06	2	true	smoothSolver	3.596940e-04	9.700970e-07	1	true
0.465556      	smoothSolver	6.011610e-04	4.651890e-09	3	true	smoothSolver	1.470150e-02	8.645950e-05	1	true	GAMG	1.214190e-03	7.995450e-06	2	true	smoothSolver	4.202830e-04	1.469250e-06	1	true
0.468825      	smoothSolver	7.008040e-04	3.552700e-10	4	true	smoothSolver	1.729120e-02	1.290190e-04	1	true	GAMG	1.377710e-03	9.131910e-06	2	true	smoothSolver	4.912320e-04	2.221190e-06	1	true
0.472589      	smoothSolver	8.107050e-04	9.538900e-10	4	true	smoothSolver	2.065720e-02	2.025870e-04	1	true	GAMG	1.546970e-03	1.024430e-05	2	true	smoothSolver	5.692400e-04	3.327970e-06	1	true
0.476828      	smoothSolver	9.164620e-04	2.148310e-09	4	true	smoothSolver	2.367040e-02	2.917930e-04	1	true	GAMG	1.704910e-03	1.117180e-05	2	true	smoothSolver	6.454850e-04	4.714440e-06	1	true
0.481486      	smoothSolver	1.010430e-03	4.300330e-09	4	true	smoothSolver	2.639960e-02	3.858360e-04	1	true	GAMG	1.847440e-03	1.200890e-05	2	true	smoothSolver	7.134360e-04	6.270940e-06	1	true
0.486686      	smoothSolver	1.132040e-03	9.732000e-09	4	true	smoothSolver	2.990900e-02	5.450110e-04	1	true	GAMG	1.990590e-03	1.298720e-05	2	true	smoothSolver	8.029690e-04	8.792480e-06	1	true
0.49264       	smoothSolver	1.299430e-03	1.360410e-09	5	true	smoothSolver	3.482120e-02	7.601630e-04	1	true	GAMG	2.203070e-03	1.443020e-05	2	true	smoothSolver	9.291240e-04	1.336180e-05	1	true
0.499511      	smoothSolver	1.500330e-03	3.537120e-09	5	true	smoothSolver	3.994870e-02	1.057570e-03	1	true	GAMG	2.410760e-03	1.598470e-05	2	true	smoothSolver	1.081830e-03	2.004520e-05	1	true
0.50762       	smoothSolver	1.767240e-03	8.269920e-10	6	true	smoothSolver	4.666420e-02	1.579090e-03	1	true	GAMG	2.660370e-03	1.815480e-05	2	true	smoothSolver	1.293850e-03	3.224570e-05	1	true
0.516605      	smoothSolver	1.955520e-03	3.073290e-09	6	true	smoothSolver	5.130740e-02	2.068090e-03	1	true	GAMG	2.800860e-03	1.938170e-05	2	true	smoothSolver	1.446620e-03	4.380100e-05	1	true
0.519204      	smoothSolver	5.648950e-04	6.590560e-09	3	true	smoothSolver	1.434050e-02	1.074930e-04	1	true	GAMG	1.189620e-03	7.231740e-06	2	true	smoothSolver	3.904250e-04	1.885420e-06	1	true
0.521584      	smoothSolver	5.179690e-04	4.189590e-09	3	true	smoothSolver	1.333750e-02	8.734150e-05	1	true	GAMG	1.098090e-03	6.656740e-06	2	true	smoothSolver	3.575380e-04	1.493630e-06	1	true
0.524299      	smoothSolver	5.916810e-04	9.416940e-09	3	true	smoothSolver	1.539480e-02	1.257670e-04	1	true	GAMG	1.219390e-03	7.530910e-06	2	true	smoothSolver	4.109300e-04	2.150540e-06	1	true
0.527559      	smoothSolver	7.105890e-04	1.405220e-09	4	true	smoothSolver	1.860660e-02	2.055110e-04	1	true	GAMG	1.403000e-03	8.860040e-06	2	true	smoothSolver	4.991030e-04	3.571200e-06	1	true
0.531472      	smoothSolver	8.543110e-04	4.570200e-09	4	true	smoothSolver	2.259510e-02	3.344580e-04	1	true	GAMG	1.616860e-03	1.046470e-05	2	true	smoothSolver	6.066920e-04	5.868630e-06	1	true
0.536166      	smoothSolver	1.026860e-03	5.410560e-10	5	true	smoothSolver	2.763960e-02	5.332690e-04	1	true	GAMG	1.827080e-03	1.196100e-05	2	true	smoothSolver	7.371370e-04	9.538090e-06	1	true
0.541718      	smoothSolver	1.218680e-03	1.640660e-09	5	true	smoothSolver	3.234240e-02	8.076340e-04	1	true	GAMG	2.040780e-03	1.358040e-05	2	true	smoothSolver	8.809600e-04	1.502160e-05	1	true
