"Co","U:0","U:1","U:2","k","nut","omega","p","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
17.298,-0.0058595,0.00049562,0.0034212,2.0817e-06,0,1239,-0.002156,2.2815e-05,-3.1203e-06,-1.3486e-05,0.20003,0.078465,-0.20944,0.043367,0.025
20.52,-0.0073519,0.00072756,0.0037311,3.0572e-06,0,1151.8,-0.0021715,2.7693e-05,-4.0402e-06,-1.4129e-05,0.25191,0.079062,-0.20884,0.043315,0.025
23.975,-0.0086641,0.0008683,0.0041705,4.1306e-06,0,1068.8,-0.0021778,3.1705e-05,-4.3342e-06,-1.5193e-05,0.30447,0.079648,-0.20826,0.043264,0.025
27.291,-0.0098599,0.00081618,0.004657,5.1877e-06,0,984.85,-0.0021807,3.4702e-05,-3.9759e-06,-1.6289e-05,0.35584,0.08022,-0.20769,0.043215,0.025
28.766,-0.011379,0.00088137,0.0050188,5.9189e-06,0,901.2,-0.0022012,3.7932e-05,-3.5372e-06,-1.6696e-05,0.39758,0.080774,-0.20714,0.043167,0.025
33.655,-0.01127,0.0010929,0.0047062,4.9397e-06,0,1245.1,-0.0022171,4.2938e-05,-5.8224e-06,-1.7891e-05,0.32436,0.081312,-0.2066,0.04312,0.025
30.516,-0.0083054,0.00043634,0.0031968,2.904e-06,0,2429.6,-0.0022422,4.3655e-05,-1.2436e-06,-1.6411e-05,0.17935,0.081852,-0.20606,0.043074,0.025
22.533,-0.0077498,0.00017794,0.0025721,2.9131e-06,0,2676.2,-0.0022559,4.3799e-05,8.5308e-07,-1.4585e-05,0.16508,0.082407,-0.20551,0.043026,0.025
23.223,-0.0093041,0.00076804,0.003229,3.9938e-06,0,1964.6,-0.0022425,4.5381e-05,-4.2813e-06,-1.5823e-05,0.2225,0.08296,-0.20496,0.042978,0.025
23.251,-0.009369,0.00079268,0.0032565,4.0389e-06,0,1934.9,-0.002242,4.5447e-05,-4.4957e-06,-1.5875e-05,0.2249,0.082983,-0.20494,0.042976,0.025
24.569,-0.0099887,0.00099806,0.0036687,4.6865e-06,0,1653.5,-0.0022391,4.5159e-05,-5.2297e-06,-1.6544e-05,0.26128,0.083573,-0.20435,0.042925,0.025
25.847,-0.010668,0.0010949,0.003977,5.3462e-06,0,1495.9,-0.0022344,4.5988e-05,-5.5983e-06,-1.7043e-05,0.2932,0.08417,-0.20376,0.042873,0.025
27.108,-0.011223,0.0011684,0.0042305,5.9242e-06,0,1379.7,-0.0022291,4.6484e-05,-5.7341e-06,-1.7391e-05,0.32134,0.084772,-0.20315,0.042821,0.025
28.394,-0.011763,0.0012239,0.0044654,6.4898e-06,0,1280,-0.0022226,4.6958e-05,-5.761e-06,-1.7662e-05,0.34918,0.085373,-0.20256,0.042769,0.025
29.748,-0.012229,0.0012566,0.0046978,6.9771e-06,0,1189.1,-0.0022137,4.7147e-05,-5.5801e-06,-1.7897e-05,0.37565,0.085969,-0.20196,0.042717,0.025
31.105,-0.012536,0.0011955,0.0049322,7.3307e-06,0,1103,-0.0022002,4.6781e-05,-4.9996e-06,-1.8096e-05,0.39983,0.086554,-0.20138,0.042667,0.025
31.943,-0.012853,0.00096514,0.0051428,7.5278e-06,0,1018.9,-0.0021895,4.6211e-05,-3.8668e-06,-1.8159e-05,0.42158,0.087126,-0.20081,0.042617,0.025
30.695,-0.013411,0.00080221,0.0051883,7.2593e-06,0,940.42,-0.0021979,4.6003e-05,-2.3562e-06,-1.7635e-05,0.43057,0.087687,-0.20025,0.042569,0.025
33.781,-0.012439,0.00086954,0.0045016,5.4088e-06,0,1308.1,-0.0022012,4.8537e-05,-3.5994e-06,-1.7428e-05,0.33132,0.088239,-0.1997,0.042521,0.025
30.537,-0.0091775,0.00047929,0.0028988,3.1321e-06,0,2545.3,-0.0022045,4.9269e-05,-9.988e-07,-1.5177e-05,0.1817,0.088791,-0.19915,0.042473,0.025
22.352,-0.0083302,0.00037959,0.0022523,3.0337e-06,0,2791.2,-0.002198,4.8171e-05,-3.5492e-07,-1.3039e-05,0.16521,0.089349,-0.1986,0.042424,0.025
22.135,-0.0095497,0.00083308,0.0026927,3.835e-06,0,2007.4,-0.0021747,4.737e-05,-4.4937e-06,-1.3381e-05,0.21509,0.089917,-0.19803,0.042374,0.025
22.574,-0.0099366,0.0009526,0.0028848,4.1947e-06,0,1713.5,-0.002162,4.5836e-05,-4.758e-06,-1.3251e-05,0.24281,0.090497,-0.19745,0.042323,0.025
23.081,-0.010391,0.0010031,0.0029913,4.5655e-06,0,1550,-0.0021491,4.5655e-05,-4.902e-06,-1.3057e-05,0.26617,0.091089,-0.19686,0.042271,0.025
23.708,-0.010793,0.0010473,0.0030663,4.9034e-06,0,1428.6,-0.0021364,4.5536e-05,-4.9295e-06,-1.2836e-05,0.28728,0.091689,-0.19626,0.042219,0.025
24.5,-0.011221,0.0010862,0.0031485,5.2677e-06,0,1324.3,-0.0021228,4.5589e-05,-4.9348e-06,-1.268e-05,0.30927,0.092292,-0.19566,0.042166,0.025
25.459,-0.011658,0.0011211,0.0032554,5.6436e-06,0,1230.3,-0.0021084,4.5671e-05,-4.8974e-06,-1.2631e-05,0.33211,0.092894,-0.19506,0.042113,0.025
26.585,-0.01209,0.001138,0.0033985,6.0187e-06,0,1143.8,-0.0020926,4.5739e-05,-4.7237e-06,-1.2724e-05,0.35573,0.093492,-0.19447,0.042061,0.025
27.798,-0.012489,0.0010907,0.0035591,6.3745e-06,0,1062.2,-0.0020749,4.5691e-05,-4.2811e-06,-1.2888e-05,0.37991,0.094079,-0.19388,0.042009,0.025
28.919,-0.012982,0.00094231,0.0036807,6.6426e-06,0,979.56,-0.0020596,4.5651e-05,-3.5831e-06,-1.2881e-05,0.40394,0.094653,-0.19331,0.041958,0.025
28.49,-0.013719,0.00086601,0.0036964,6.5254e-06,0,891.14,-0.0020585,4.5777e-05,-2.5512e-06,-1.2371e-05,0.41958,0.095204,-0.19276,0.04191,0.025
33.296,-0.012857,0.00088987,0.0032979,4.9645e-06,0,1221.5,-0.0020519,4.8616e-05,-3.3349e-06,-1.2478e-05,0.32827,0.095735,-0.19223,0.041863,0.025
30.881,-0.0096374,0.0005628,0.0021675,2.9938e-06,0,2384.2,-0.0020421,5.0083e-05,-1.4936e-06,-1.0978e-05,0.18354,0.096268,-0.1917,0.041817,0.025
21.961,-0.0088019,0.00054156,0.00168,3.005e-06,0,2631,-0.002023,4.9459e-05,-1.6383e-06,-9.4489e-06,0.16917,0.096822,-0.19115,0.041768,0.025
21.507,-0.010122,0.00091006,0.002091,3.8409e-06,0,1906.6,-0.0019906,4.9027e-05,-4.9354e-06,-1.012e-05,0.22088,0.097402,-0.19057,0.041717,0.025
22.267,-0.010679,0.0010035,0.0023318,4.2946e-06,0,1629.2,-0.0019668,4.8061e-05,-4.9308e-06,-1.0441e-05,0.25196,0.097995,-0.18998,0.041665,0.025
23.23,-0.011261,0.0010667,0.0025151,4.7503e-06,0,1473.2,-0.0019426,4.823e-05,-5.0792e-06,-1.0711e-05,0.27848,0.098595,-0.18938,0.041612,0.025
24.322,-0.011776,0.0011274,0.0026854,5.1734e-06,0,1357.8,-0.0019179,4.8418e-05,-5.1634e-06,-1.0977e-05,0.30268,0.0992,-0.18878,0.041559,0.025
24.737,-0.011945,0.0011461,0.0027467,5.3179e-06,0,1324.8,-0.0019093,4.8491e-05,-5.1814e-06,-1.108e-05,0.31087,0.099401,-0.18858,0.041542,0.025
25.565,-0.012282,0.0011833,0.0028689,5.6058e-06,0,1259,-0.0018922,4.8638e-05,-5.2173e-06,-1.1285e-05,0.3272,0.099801,-0.18818,0.041506,0.025
26.955,-0.012748,0.0012263,0.0030716,6.0136e-06,0,1169.4,-0.0018652,4.8703e-05,-5.1782e-06,-1.1639e-05,0.35164,0.1004,-0.18759,0.041454,0.025
28.365,-0.01315,0.0012156,0.0032878,6.3633e-06,0,1084.7,-0.0018367,4.8515e-05,-4.9456e-06,-1.1999e-05,0.3756,0.10098,-0.18701,0.041403,0.025
29.232,-0.013606,0.0011114,0.0034882,6.5938e-06,0,1001.3,-0.0018109,4.8292e-05,-4.3629e-06,-1.2241e-05,0.39799,0.10156,-0.18644,0.041352,0.025
28.132,-0.014137,0.0010277,0.0035762,6.4002e-06,0,923.43,-0.0017955,4.811e-05,-3.0752e-06,-1.2068e-05,0.40797,0.10212,-0.18588,0.041303,0.025
32.547,-0.013099,0.0009619,0.0032576,4.8525e-06,0,1281.9,-0.0017748,5.0916e-05,-3.4334e-06,-1.2624e-05,0.31677,0.10267,-0.18533,0.041255,0.025
31.342,-0.010005,0.00065873,0.0023417,3.0069e-06,0,2482.2,-0.0017518,5.3352e-05,-2.2761e-06,-1.228e-05,0.17984,0.10322,-0.18478,0.041206,0.025
23.805,-0.0093127,0.00062899,0.0020158,3.0765e-06,0,2717.5,-0.0017198,5.3262e-05,-2.4894e-06,-1.1488e-05,0.1686,0.10378,-0.18422,0.041157,0.025
23.477,-0.010678,0.00090065,0.0024532,3.9325e-06,0,1956.5,-0.0016771,5.2493e-05,-4.9532e-06,-1.2044e-05,0.22066,0.10435,-0.18366,0.041107,0.025
23.654,-0.010821,0.00092215,0.0025237,4.0464e-06,0,1885.6,-0.0016684,5.2199e-05,-4.9328e-06,-1.2143e-05,0.22833,0.10449,-0.18351,0.041095,0.025
24.19,-0.011252,0.00098717,0.0027366,4.3907e-06,0,1671.4,-0.0016422,5.1311e-05,-4.8711e-06,-1.2442e-05,0.25153,0.10493,-0.18308,0.041056,0.025
25.027,-0.0118,0.001043,0.0029576,4.8199e-06,0,1513.1,-0.0016071,5.1232e-05,-4.948e-06,-1.2798e-05,0.27679,0.10552,-0.18249,0.041004,0.025
25.948,-0.012255,0.0010944,0.0031567,5.2024e-06,0,1395.7,-0.0015717,5.1105e-05,-4.9681e-06,-1.3118e-05,0.29938,0.10612,-0.18189,0.040952,0.025
26.962,-0.012675,0.0011384,0.0033558,5.5779e-06,0,1294.1,-0.0015355,5.091e-05,-4.9614e-06,-1.3429e-05,0.32192,0.10672,-0.18129,0.040899,0.025
28.006,-0.013049,0.0011706,0.0035572,5.931e-06,0,1203.2,-0.0014991,5.0568e-05,-4.8879e-06,-1.3728e-05,0.34426,0.10732,-0.18069,0.040846,0.025
28.533,-0.013226,0.001172,0.003672,6.0923e-06,0,1158.8,-0.0014793,5.0316e-05,-4.7699e-06,-1.3891e-05,0.35575,0.10765,-0.18037,0.040818,0.025
28.972,-0.013373,0.0011731,0.0037676,6.2267e-06,0,1121.7,-0.0014628,5.0106e-05,-4.6717e-06,-1.4027e-05,0.36532,0.10792,-0.1801,0.040794,0.025
29.502,-0.013652,0.0011213,0.0039787,6.4097e-06,0,1050.4,-0.0014279,4.9554e-05,-4.1934e-06,-1.4302e-05,0.38296,0.10851,-0.17951,0.040742,0.025
28.952,-0.013807,0.001062,0.004009,6.3103e-06,0,1008.1,-0.0013973,4.9025e-05,-3.6173e-06,-1.4108e-05,0.38757,0.1091,-0.17892,0.040689,0.025
32.56,-0.012776,0.0010167,0.0035019,5.0209e-06,0,1260.8,-0.0013675,4.8893e-05,-3.418e-06,-1.3268e-05,0.32473,0.10975,-0.17827,0.040633,0.025
33.034,-0.012716,0.0010163,0.0034706,4.9367e-06,0,1277.5,-0.0013655,4.9022e-05,-3.4859e-06,-1.3239e-05,0.31995,0.10979,-0.17824,0.040629,0.025
30.688,-0.0098392,0.0007507,0.0026029,3.0185e-06,0,2442.2,-0.0013246,5.1325e-05,-3.2876e-06,-1.3386e-05,0.18603,0.11051,-0.17752,0.040566,0.025
30.276,-0.0095957,0.00071956,0.0025455,2.8896e-06,0,2539.7,-0.0013223,5.1477e-05,-3.1876e-06,-1.3466e-05,0.17594,0.11055,-0.17748,0.040563,0.025
22.295,-0.0095079,0.00074557,0.0025872,3.1007e-06,0,2388.8,-0.001276,5.1331e-05,-3.7284e-06,-1.3986e-05,0.17924,0.1112,-0.17683,0.040506,0.025
23.523,-0.010524,0.00089563,0.0031013,3.7846e-06,0,1823.2,-0.0012317,5.0065e-05,-4.7391e-06,-1.4724e-05,0.22405,0.11181,-0.17623,0.040452,0.025
24.439,-0.011006,0.00093996,0.0033299,4.1565e-06,0,1579,-0.0011931,4.8822e-05,-4.5449e-06,-1.473e-05,0.25174,0.11241,-0.17562,0.040399,0.025
25.168,-0.011379,0.00097579,0.0034624,4.4546e-06,0,1444.2,-0.0011578,4.8263e-05,-4.5247e-06,-1.4653e-05,0.27245,0.11297,-0.17506,0.04035,0.025
25.224,-0.011407,0.00097856,0.0034726,4.4776e-06,0,1433.8,-0.0011551,4.822e-05,-4.5232e-06,-1.4647e-05,0.27404,0.11302,-0.17502,0.040346,0.025
26.003,-0.011731,0.0010246,0.0035762,4.7655e-06,0,1323.5,-0.0011178,4.7622e-05,-4.5616e-06,-1.4491e-05,0.29422,0.11362,-0.17442,0.040293,0.025
26.829,-0.012038,0.0010796,0.0036619,5.0685e-06,0,1228.2,-0.0010812,4.7061e-05,-4.6661e-06,-1.4291e-05,0.31498,0.11423,-0.17381,0.04024,0.025
27.715,-0.012331,0.001138,0.003725,5.3567e-06,0,1141.6,-0.0010454,4.649e-05,-4.7569e-06,-1.4009e-05,0.33586,0.11482,-0.17322,0.040187,0.025
28.502,-0.012567,0.0011633,0.0037415,5.5659e-06,0,1060.3,-0.0010093,4.5752e-05,-4.6866e-06,-1.3546e-05,0.35525,0.11541,-0.17263,0.040135,0.025
28.603,-0.012783,0.0011113,0.0036593,5.6914e-06,0,979.01,-0.00097519,4.4782e-05,-4.3111e-06,-1.2734e-05,0.3739,0.11598,-0.17206,0.040085,0.025
26.854,-0.013012,0.0010602,0.0033956,5.5477e-06,0,897.53,-0.00095072,4.3676e-05,-3.2745e-06,-1.1377e-05,0.38537,0.11654,-0.17151,0.040036,0.025
30.891,-0.011843,0.00092144,0.0028811,4.1346e-06,0,1235.8,-0.00092416,4.5308e-05,-3.1785e-06,-1.1005e-05,0.29778,0.11708,-0.17097,0.039989,0.025
29.892,-0.0089131,0.00056108,0.0023764,2.3767e-06,0,2392.2,-0.0008984,4.6748e-05,-1.7921e-06,-1.2599e-05,0.16305,0.11762,-0.17043,0.039941,0.025
22.583,-0.0081983,0.00049591,0.0024178,2.3184e-06,0,2625.8,-0.00086635,4.6171e-05,-1.8346e-06,-1.359e-05,0.14881,0.11818,-0.16988,0.039892,0.025
22.409,-0.0084378,0.00054099,0.0024865,2.4546e-06,0,2464,-0.0008573,4.5901e-05,-2.2678e-06,-1.3509e-05,0.15872,0.11831,-0.16975,0.039881,0.025
21.795,-0.0092755,0.00069869,0.0027268,2.9311e-06,0,1897.9,-0.00082564,4.4957e-05,-3.7826e-06,-1.3226e-05,0.19337,0.11875,-0.1693,0.039842,0.025
22.01,-0.0096281,0.00076554,0.0028278,3.2232e-06,0,1622.7,-0.00079277,4.3267e-05,-3.7126e-06,-1.2702e-05,0.2187,0.11934,-0.16872,0.03979,0.025
22.323,-0.0099721,0.00081093,0.002828,3.4904e-06,0,1468.8,-0.00076061,4.2654e-05,-3.8156e-06,-1.2085e-05,0.23905,0.11994,-0.16813,0.039738,0.025
22.693,-0.010246,0.00085816,0.0027752,3.7373e-06,0,1354.6,-0.00072933,4.2076e-05,-3.8984e-06,-1.1384e-05,0.25755,0.12054,-0.16753,0.039686,0.025
23.113,-0.010528,0.00090965,0.0026777,4.0171e-06,0,1256.3,-0.00069901,4.1622e-05,-4.0197e-06,-1.0576e-05,0.27725,0.12114,-0.16693,0.039633,0.025
23.567,-0.010817,0.00096962,0.0025265,4.3115e-06,0,1166.6,-0.00066966,4.1223e-05,-4.139e-06,-9.6151e-06,0.29808,0.12173,-0.16634,0.039581,0.025
23.928,-0.011051,0.0010009,0.0023034,4.5647e-06,0,1081.6,-0.0006395,4.0639e-05,-4.1021e-06,-8.4402e-06,0.31855,0.12232,-0.16576,0.039529,0.025
23.635,-0.011251,0.00095106,0.0019753,4.7516e-06,0,998.05,-0.00061084,3.9808e-05,-3.7464e-06,-6.9579e-06,0.33838,0.12289,-0.16519,0.039479,0.025
21.511,-0.011474,0.00090836,0.001502,4.7961e-06,0,919.55,-0.00059177,3.8976e-05,-2.8044e-06,-5.0915e-06,0.35408,0.12345,-0.16463,0.03943,0.025
24.471,-0.010425,0.00080151,0.0010606,3.6269e-06,0,1274.3,-0.00057115,4.0477e-05,-2.8364e-06,-4.0862e-06,0.27469,0.124,-0.16408,0.039381,0.025
24.297,-0.0077787,0.00044121,0.0010595,1.9608e-06,0,2460.6,-0.00055295,4.14e-05,-1.1858e-06,-5.9325e-06,0.14609,0.12455,-0.16353,0.039333,0.025
18.61,-0.0071493,0.00035412,0.0012753,1.845e-06,0,2692.8,-0.00052971,4.0761e-05,-9.3858e-07,-7.2928e-06,0.13113,0.12511,-0.16297,0.039284,0.025
17.688,-0.0081313,0.00057003,0.001296,2.3892e-06,0,1941.7,-0.00049807,3.9835e-05,-3.0335e-06,-6.3652e-06,0.17263,0.12568,-0.16241,0.039234,0.025
17.585,-0.0084558,0.00064491,0.0011861,2.6687e-06,0,1659.9,-0.00047398,3.8431e-05,-3.0944e-06,-5.394e-06,0.19676,0.12626,-0.16183,0.039183,0.025
17.568,-0.0087934,0.00068634,0.001011,2.9522e-06,0,1503,-0.00045048,3.8059e-05,-3.2057e-06,-4.3768e-06,0.21734,0.12685,-0.16124,0.039131,0.025
17.586,-0.0089047,0.00070487,0.00092594,3.0615e-06,0,1456.3,-0.00044138,3.7913e-05,-3.2496e-06,-3.9544e-06,0.225,0.12709,-0.161,0.03911,0.025
17.612,-0.0090715,0.00073265,0.00079833,3.2254e-06,0,1386.5,-0.00042772,3.7695e-05,-3.3155e-06,-3.3207e-06,0.23649,0.12745,-0.16064,0.039078,0.025
17.701,-0.0093701,0.00078664,0.00054538,3.5546e-06,0,1286.4,-0.00040568,3.749e-05,-3.5e-06,-2.1927e-06,0.25774,0.12805,-0.16004,0.039025,0.025
17.925,-0.0097085,0.00084726,0.00023869,3.9346e-06,0,1196.2,-0.00038458,3.747e-05,-3.68e-06,-9.3778e-07,0.2812,0.12865,-0.15944,0.038973,0.025
18.013,-0.0097698,0.00085343,0.00016822,4.0039e-06,0,1179.8,-0.00038014,3.746e-05,-3.6691e-06,-6.6457e-07,0.28574,0.12877,-0.15932,0.038962,0.025
18.361,-0.010014,0.00087809,-0.00011251,4.2799e-06,0,1114.6,-0.00036247,3.742e-05,-3.6263e-06,4.2391e-07,0.30381,0.12925,-0.15885,0.03892,0.025
18.78,-0.01019,0.00080528,-0.00047254,4.5341e-06,0,1044.3,-0.00033879,3.7009e-05,-3.0945e-06,1.7767e-06,0.32301,0.12984,-0.15826,0.038868,0.025
18.417,-0.010287,0.00065759,-0.0009539,4.7033e-06,0,1004.5,-0.00032042,3.6609e-05,-2.2208e-06,3.4676e-06,0.33525,0.13044,-0.15767,0.038816,0.025
23.932,-0.0096083,0.00054101,-0.0014716,3.8821e-06,0,1270.5,-0.00030814,3.7053e-05,-1.4615e-06,5.7989e-06,0.28481,0.13109,-0.15702,0.038759,0.025
24.243,-0.0095818,0.00053952,-0.0014809,3.8406e-06,0,1280.5,-0.00030772,3.7111e-05,-1.4753e-06,5.8585e-06,0.28218,0.13111,-0.157,0.038757,0.025
23.533,-0.0072455,0.00023132,-0.00092344,2.106e-06,0,2491.5,-0.00029118,3.808e-05,3.1492e-07,4.6368e-06,0.15318,0.13186,-0.15624,0.038691,0.025
23.204,-0.0071193,0.00021107,-0.00087869,2.0276e-06,0,2555,-0.00029055,3.8103e-05,4.4496e-07,4.4973e-06,0.14698,0.13189,-0.15622,0.038688,0.025
15.491,-0.0070773,0.00037072,-0.00063014,2.118e-06,0,2391,-0.0002673,3.8043e-05,-1.2217e-06,3.2428e-06,0.14811,0.13254,-0.15557,0.038631,0.025
15.663,-0.0078551,0.00061008,-0.00085112,2.6881e-06,0,1822.1,-0.00024238,3.725e-05,-3.0711e-06,4.0029e-06,0.18891,0.13315,-0.15497,0.038578,0.025
16.472,-0.0082391,0.00069155,-0.0011714,3.0934e-06,0,1579.5,-0.00022327,3.6519e-05,-3.2979e-06,5.1807e-06,0.21714,0.13375,-0.15437,0.038526,0.025
17.454,-0.0086199,0.00074296,-0.0015068,3.5181e-06,0,1436.5,-0.00020499,3.6455e-05,-3.4573e-06,6.3519e-06,0.24268,0.13435,-0.15376,0.038473,0.025
18.639,-0.0089892,0.00080319,-0.0018784,3.9802e-06,0,1327.1,-0.00018728,3.6519e-05,-3.6526e-06,7.6052e-06,0.26852,0.13496,-0.15316,0.03842,0.025
20.028,-0.0094001,0.00087591,-0.0022943,4.5183e-06,0,1232,-0.00017006,3.6781e-05,-3.8979e-06,8.9464e-06,0.29693,0.13556,-0.15256,0.038368,0.025
21.604,-0.0098162,0.00094701,-0.0027663,5.1126e-06,0,1144.9,-0.00015231,3.7077e-05,-4.0217e-06,1.0407e-05,0.32766,0.13616,-0.15197,0.038316,0.025
23.301,-0.010094,0.00095355,-0.0033004,5.6726e-06,0,1062.7,-0.00013086,3.6915e-05,-3.7839e-06,1.1981e-05,0.3583,0.13674,-0.15138,0.038265,0.025
24.754,-0.010301,0.00081478,-0.0038895,6.1456e-06,0,980.82,-0.00010994,3.6326e-05,-3.0752e-06,1.358e-05,0.38829,0.13732,-0.15081,0.038215,0.025
24.689,-0.010737,0.00067775,-0.0044042,6.4661e-06,0,902.24,-0.00010412,3.6179e-05,-1.8815e-06,1.4763e-05,0.41524,0.13788,-0.15025,0.038166,0.025
28.25,-0.010072,0.0006423,-0.0042351,5.0723e-06,0,1248.9,-9.5205e-05,3.8629e-05,-2.2022e-06,1.6274e-05,0.32818,0.13843,-0.14971,0.038118,0.025
25.972,-0.0076222,0.00034232,-0.0029052,2.744e-06,0,2414.3,-8.5031e-05,3.9995e-05,-3.6133e-07,1.4897e-05,0.17457,0.13898,-0.14916,0.03807,0.025
19.244,-0.0070313,0.00032916,-0.0023159,2.5282e-06,0,2644.9,-7.0225e-05,3.9573e-05,-4.9137e-07,1.3049e-05,0.15485,0.13953,-0.14861,0.038022,0.025
19.459,-0.0080884,0.00067036,-0.0029395,3.4062e-06,0,1908.9,-4.4792e-05,3.9169e-05,-3.5311e-06,1.4269e-05,0.20793,0.1401,-0.14804,0.037972,0.025
20.453,-0.0085197,0.00076692,-0.0034247,3.9795e-06,0,1632.9,-2.6509e-05,3.838e-05,-3.6836e-06,1.5417e-05,0.24225,0.14068,-0.14746,0.037921,0.025
21.588,-0.0089792,0.00082606,-0.0038601,4.5587e-06,0,1479.5,-7.7991e-06,3.8543e-05,-3.8643e-06,1.6542e-05,0.27222,0.14128,-0.14687,0.03787,0.025
22.854,-0.0093906,0.00088242,-0.0042955,5.1584e-06,0,1366,1.0991e-05,3.8729e-05,-3.9888e-06,1.7676e-05,0.30131,0.14188,-0.14627,0.037818,0.025
24.279,-0.0098257,0.00093884,-0.0047641,5.8531e-06,0,1268.2,2.965e-05,3.9051e-05,-4.1108e-06,1.8872e-05,0.3331,0.14248,-0.14567,0.037765,0.025
25.836,-0.010242,0.00098567,-0.0052719,6.5647e-06,0,1180.5,4.8939e-05,3.934e-05,-4.0882e-06,2.0129e-05,0.36568,0.14308,-0.14507,0.037713,0.025
27.323,-0.010499,0.00095508,-0.0057853,7.136e-06,0,1100.2,7.1686e-05,3.9132e-05,-3.6745e-06,2.1322e-05,0.39496,0.14367,-0.14448,0.037661,0.025
28.158,-0.010622,0.00076225,-0.0062126,7.4896e-06,0,1027.1,9.3888e-05,3.8433e-05,-2.7326e-06,2.2148e-05,0.41879,0.14426,-0.14389,0.03761,0.025
27.487,-0.010857,0.00052764,-0.0064427,7.5401e-06,0,977.6,0.00010138,3.8223e-05,-1.0938e-06,2.2381e-05,0.43072,0.14484,-0.14332,0.037559,0.025
31.292,-0.010126,0.00041455,-0.0060456,5.8339e-06,0,1368.9,0.00011157,4.0755e-05,-6.5258e-07,2.4109e-05,0.33601,0.1454,-0.14276,0.03751,0.025
31.039,-0.0076739,0.00010746,-0.0044702,3.2008e-06,0,2704.9,0.00012,4.209e-05,2.4207e-06,2.4012e-05,0.18046,0.14591,-0.14226,0.037466,0.025
23.905,-0.0070159,0.00026044,-0.0037304,2.8716e-06,0,3049.8,0.00013446,4.1967e-05,8.8705e-07,2.23e-05,0.15474,0.14642,-0.14175,0.037422,0.025
22.011,-0.0080965,0.00072367,-0.0043815,3.8476e-06,0,2178.4,0.00016617,4.1662e-05,-3.977e-06,2.2571e-05,0.20804,0.14699,-0.14118,0.037372,0.025
22.93,-0.0086491,0.00083849,-0.0049457,4.6083e-06,0,1757.4,0.00019061,4.0393e-05,-4.1297e-06,2.3065e-05,0.25162,0.14758,-0.14059,0.037321,0.025
24.139,-0.0091652,0.00090509,-0.0054567,5.3135e-06,0,1552.6,0.00021354,4.0301e-05,-4.2842e-06,2.3955e-05,0.28699,0.14817,-0.14,0.037268,0.025
25.448,-0.0096117,0.00095419,-0.005902,5.9692e-06,0,1420,0.00023629,4.0433e-05,-4.3241e-06,2.477e-05,0.31795,0.14878,-0.13939,0.037216,0.025
26.845,-0.010036,0.00099976,-0.0063308,6.6472e-06,0,1313.7,0.00025955,4.0614e-05,-4.3627e-06,2.5547e-05,0.34882,0.14939,-0.13879,0.037163,0.025
28.314,-0.010438,0.0010366,-0.0067546,7.327e-06,0,1220.1,0.00028316,4.0734e-05,-4.3371e-06,2.6268e-05,0.38002,0.14999,-0.13819,0.03711,0.025
29.815,-0.010781,0.0010456,-0.0071764,7.9489e-06,0,1134.4,0.00030804,4.0662e-05,-4.0957e-06,2.6935e-05,0.41051,0.15059,-0.13759,0.037058,0.025
30.062,-0.010818,0.0010331,-0.0072497,8.0397e-06,0,1120.9,0.00031271,4.0581e-05,-3.993e-06,2.7044e-05,0.4155,0.15068,-0.1375,0.03705,0.025
31.301,-0.011,0.00097091,-0.007617,8.4947e-06,0,1053,0.00033612,4.0175e-05,-3.4788e-06,2.7592e-05,0.44049,0.15117,-0.13701,0.037007,0.025
32.654,-0.011251,0.00075967,-0.0081076,8.9818e-06,0,970.89,0.00036189,3.9571e-05,-2.5321e-06,2.8212e-05,0.47185,0.15175,-0.13644,0.036957,0.025
32.768,-0.011826,0.00057967,-0.0084309,9.2351e-06,0,889.34,0.00037024,3.9553e-05,-1.2677e-06,2.8017e-05,0.4999,0.1523,-0.13588,0.036909,0.025
35.813,-0.011199,0.00058661,-0.0075868,7.1652e-06,0,1226.6,0.00038329,4.2463e-05,-1.4856e-06,2.8645e-05,0.39365,0.15284,-0.13534,0.036862,0.025
32.034,-0.0086727,0.00045435,-0.0053982,4.0289e-06,0,2376.6,0.0004064,4.5038e-05,-7.281e-07,2.7816e-05,0.2132,0.15339,-0.1348,0.036814,0.025
24.645,-0.007989,0.0005642,-0.0047068,3.7454e-06,0,2610.7,0.00043592,4.4656e-05,-1.9675e-06,2.6385e-05,0.18967,0.15394,-0.13425,0.036766,0.025
24.809,-0.0083754,0.00068787,-0.0050597,4.173e-06,0,2334.8,0.00044994,4.4178e-05,-3.0122e-06,2.6693e-05,0.21264,0.15416,-0.13403,0.036747,0.025
25.073,-0.0089996,0.0008876,-0.0056308,4.8643e-06,0,1889.2,0.00047258,4.3407e-05,-4.6994e-06,2.7196e-05,0.24976,0.15452,-0.13368,0.036716,0.025
26.165,-0.0094434,0.00095128,-0.0061983,5.5482e-06,0,1616.6,0.00050273,4.2367e-05,-4.534e-06,2.7755e-05,0.28749,0.1551,-0.13309,0.036665,0.025
27.297,-0.0098959,0.00099693,-0.0066165,6.1778e-06,0,1464.3,0.00053342,4.2274e-05,-4.5605e-06,2.8203e-05,0.31854,0.1557,-0.1325,0.036613,0.025
