"Co","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","k","kMean","nut","omega","p","pMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
421.86,0.1087,9.1416e-06,-0.096727,0,0,0,0.00044778,0.00043654,0,1393,-0.010584,-0.0077717,-0.00043623,-3.5814e-08,0.00039592,2.834,0.14406,-0.016133,0,0.10591
422.68,0.10889,9.1435e-06,-0.096292,0,0,0,0.00044657,0.00043537,0,1370.6,-0.010699,-0.0078744,-0.00043395,-3.5519e-08,0.00039012,2.8529,0.14415,-0.016069,0,0.10585
391.87,0.11623,9.2464e-06,-0.1004,0,0,0,0.00044215,0.00043128,0,1183.9,-0.010913,-0.00804,-0.00041991,-3.3672e-08,0.00038764,3.0757,0.14458,-0.015732,0,0.10557
386.75,0.11339,8.8988e-06,-0.097246,0,0,0,0.00044523,0.00043365,0,1294.5,-0.011325,-0.0084282,-0.00042287,-3.3269e-08,0.0003823,3.0071,0.14467,-0.015667,0,0.10552
364.56,0.10109,7.3941e-06,-0.083609,0,0,0,0.00045855,0.00044391,0,1773.2,-0.013109,-0.010109,-0.00043566,-3.1525e-08,0.00035921,2.7102,0.14502,-0.015389,0,0.1053
381.16,0.09398,6.4192e-06,-0.07357,0,0,0,0.00044535,0.00043006,0,2275.1,-0.014157,-0.01106,-0.00047709,-3.3166e-08,0.00039233,2.1992,0.14546,-0.01504,0,0.10503
368.59,0.099065,6.6945e-06,-0.073983,0,0,0,0.0004465,0.00042919,0,1995.3,-0.015143,-0.011951,-0.00047953,-3.2274e-08,0.00036317,2.3521,0.1459,-0.014687,0,0.10477
370.86,0.10352,6.9983e-06,-0.074263,0,0,0,0.00043592,0.0004182,0,1770.2,-0.015295,-0.012051,-0.00046996,-3.135e-08,0.00034317,2.4717,0.14634,-0.01433,0,0.10452
374.75,0.10663,7.285e-06,-0.074326,0,0,0,0.00043592,0.00041861,0,1568.1,-0.015262,-0.011977,-0.00045533,-3.0543e-08,0.00032746,2.6307,0.14678,-0.013966,0,0.10427
383.5,0.10896,7.6661e-06,-0.073414,0,0,0,0.0004233,0.00040589,0,1352.7,-0.015237,-0.011906,-0.00043256,-2.9696e-08,0.00029421,2.8,0.14722,-0.013597,0,0.10402
359.69,0.11867,8.1094e-06,-0.079107,0,0,0,0.00041463,0.00039746,0,1086.7,-0.014941,-0.011573,-0.00041156,-2.8795e-08,0.00029795,3.1186,0.14767,-0.013222,0,0.10379
324.86,0.10224,6.8766e-06,-0.064524,0,0,0,0.00042402,0.00040238,0,1474.5,-0.016548,-0.013059,-0.0004055,-2.7262e-08,0.00025413,2.8225,0.14811,-0.012842,0,0.10355
350.59,0.094158,6.3028e-06,-0.056905,0,0,0,0.00040163,0.00037987,0,1719.3,-0.016945,-0.013377,-0.00041616,-2.7493e-08,0.00026313,2.4217,0.14856,-0.012454,0,0.10332
316.01,0.10588,6.6775e-06,-0.062866,0,0,0,0.0003983,0.00037607,0,1267.5,-0.01703,-0.013387,-0.00039525,-2.5113e-08,0.00025886,2.8279,0.14902,-0.012059,0,0.1031
273.44,0.090245,5.6695e-06,-0.048696,0,0,0,0.00038477,0.00035708,0,1601.9,-0.018132,-0.014373,-0.00037569,-2.3224e-08,0.00019687,2.562,0.14947,-0.011658,0,0.10289
284.45,0.086872,5.5063e-06,-0.046113,0,0,0,0.00037024,0.00034194,0,1701.7,-0.018064,-0.014287,-0.00037732,-2.3414e-08,0.00020088,2.3979,0.14969,-0.011467,0,0.10279
296.85,0.083075,5.3227e-06,-0.043206,0,0,0,0.00035388,0.00032491,0,1814,-0.017988,-0.014189,-0.00037916,-2.3628e-08,0.00020539,2.2132,0.14993,-0.011251,0,0.10267
269.7,0.093931,5.7149e-06,-0.04933,0,0,0,0.00034745,0.00031754,0,1298,-0.017712,-0.013868,-0.00035529,-2.151e-08,0.00021227,2.6042,0.15039,-0.010837,0,0.10247
256.19,0.088661,5.3961e-06,-0.045052,0,0,0,0.00033727,0.00030607,0,1386.7,-0.017953,-0.014079,-0.00034402,-2.0905e-08,0.00019026,2.516,0.15054,-0.010705,0,0.10241
226.62,0.07713,4.6987e-06,-0.035691,0,0,0,0.00031499,0.00028099,0,1580.7,-0.018479,-0.01454,-0.00031935,-1.9582e-08,0.00014212,2.323,0.15086,-0.010416,0,0.10227
247.2,0.071238,4.3921e-06,-0.032041,0,0,0,0.0002812,0.00024781,0,1728.8,-0.018108,-0.014166,-0.00031712,-1.9642e-08,0.00014947,2.0272,0.15133,-0.0099875,0,0.10208
223.75,0.081489,5.0732e-06,-0.038549,0,0,0,0.000279,0.00024623,0,1152.3,-0.017533,-0.013585,-0.00029111,-1.8013e-08,0.00016231,2.4874,0.1518,-0.0095524,0,0.1019
188.8,0.074086,4.7441e-06,-0.032808,0,0,0,0.00026566,0.00023008,0,1145.8,-0.01764,-0.013678,-0.000261,-1.7134e-08,0.0001339,2.4361,0.1521,-0.0092706,0,0.10178
168.7,0.069829,4.5548e-06,-0.029506,0,0,0,0.000258,0.00022079,0,1142.1,-0.017702,-0.013731,-0.00024369,-1.6628e-08,0.00011757,2.4065,0.15228,-0.0091085,0,0.10172
145.2,0.045467,4.1759e-06,-0.014818,0,0,0,0.00018214,0.00014577,0,1911.2,-0.018028,-0.01402,-0.00020869,-1.9933e-08,6.4967e-05,1.5906,0.15276,-0.0086569,0,0.10155
145.32,0.045168,4.2688e-06,-0.014919,0,0,0,0.00017838,0.00014242,0,1918.6,-0.018014,-0.014005,-0.00020811,-2.0309e-08,6.6557e-05,1.5681,0.15281,-0.0086142,0,0.10153
146.49,0.042259,5.1749e-06,-0.015913,0,0,0,0.00014172,0.00010979,0,1991.1,-0.017872,-0.013861,-0.00020247,-2.3977e-08,8.2069e-05,1.3486,0.15325,-0.0081971,0,0.10138
131.67,0.049365,5.5213e-06,-0.021304,0,0,0,0.00014852,0.00011549,0,1235.2,-0.017308,-0.013354,-0.00018087,-2.1564e-08,0.00010683,1.7415,0.15374,-0.0077294,0,0.10123
89.857,0.036494,3.6011e-06,-0.01242,0,0,0,0.00011129,7.866e-05,0,1092.7,-0.017265,-0.013329,-0.00012149,-1.4341e-08,5.3604e-05,1.5869,0.15424,-0.0072528,0,0.10108
68.429,0.025359,1.8214e-06,-0.0057697,0,0,0,7.206e-05,4.9272e-05,0,1383.7,-0.017317,-0.013377,-9.5414e-05,-8.9104e-09,2.634e-05,1.1351,0.15461,-0.006896,0,0.10097
60.749,0.021369,1.1835e-06,-0.0033861,0,0,0,5.7999e-05,3.874e-05,0,1487.9,-0.017336,-0.013394,-8.607e-05,-6.964e-09,1.6568e-05,0.97316,0.15475,-0.0067681,0,0.10093
35.633,0.0089928,1.2232e-06,0.00060771,0,0,0,1.9008e-05,1.6397e-05,0,2347,-0.01739,-0.013416,-5.145e-05,-8.1544e-09,-5.8287e-06,0.443,0.15526,-0.0062746,0,0.1008
23.939,0.0042444,2.7761e-06,-0.0041012,0,0,0,1.2042e-05,1.2134e-05,0,2323.9,-0.017192,-0.013287,-2.2169e-05,-1.486e-08,3.4302e-05,0.36373,0.15578,-0.0057711,0,0.10068
19.617,0.0019704,3.0429e-06,-0.0037981,0,0,0,1.348e-05,1.6048e-05,0,1333,-0.016922,-0.013126,1.8642e-06,-1.2973e-08,3.7402e-05,0.48652,0.1563,-0.0052573,0,0.10056
14.655,-0.0028094,1.8121e-06,0.0035868,0,0,0,8.7986e-06,1.6677e-05,0,1069.4,-0.016846,-0.013034,1.5542e-05,-5.6006e-09,-1.5494e-05,0.44579,0.15684,-0.0047322,0,0.10045
14.566,-0.0040516,1.1185e-06,0.0040429,0,0,0,8.7411e-06,1.6052e-05,0,1148.6,-0.01681,-0.012979,1.7679e-05,-3.5247e-09,-1.8297e-05,0.42976,0.15707,-0.0045043,0,0.10041
