"Co","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","k","kMean","nut","omega","p","pMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
342.19,0.080771,2.3976e-05,-0.10124,0,0,0,0.00030025,0.00030774,0,1755.7,0.0058176,0.0065838,-0.00035014,-1.0551e-07,0.00043707,2.1698,0,-0.019702,0,0.059611
361.2,0.091028,2.6526e-05,-0.10901,0,0,0,0.00030982,0.00031773,0,1169.3,0.0050061,0.00578,-0.00034633,-1.0054e-07,0.00039837,2.5624,0.00043844,-0.019428,0,0.059269
391.2,0.088971,2.5608e-05,-0.10555,0,0,0,0.0003299,0.00033769,0,1355.2,0.0046483,0.0054237,-0.00035764,-1.0501e-07,0.00042907,2.4584,0.00087638,-0.019149,0,0.058931
389.16,0.088088,2.4541e-05,-0.10414,0,0,0,0.00034702,0.00035474,0,1472.1,0.0034802,0.004291,-0.00036837,-1.046e-07,0.00043946,2.4111,0.0013137,-0.018865,0,0.058598
389.24,0.088127,2.4523e-05,-0.10413,0,0,0,0.00034737,0.00035507,0,1473.6,0.0034471,0.0042585,-0.00036867,-1.0457e-07,0.00043963,2.4112,0.0013238,-0.018859,0,0.058591
392.53,0.089784,2.3773e-05,-0.10357,0,0,0,0.000362,0.00036917,0,1535.6,0.00205,0.0028846,-0.00038104,-1.0352e-07,0.00044702,2.414,0.0017504,-0.018577,0,0.058271
391.47,0.091244,2.313e-05,-0.10193,0,0,0,0.00037595,0.00038241,0,1576.2,0.0008453,0.0016884,-0.00039074,-1.0187e-07,0.00044498,2.4265,0.0021864,-0.018281,0,0.05795
393.68,0.093134,2.2744e-05,-0.10039,0,0,0,0.00038604,0.00039171,0,1600.3,-7.2575e-05,0.00077388,-0.00040261,-1.0092e-07,0.00044167,2.4421,0.0026219,-0.017981,0,0.057634
394.24,0.094884,2.2423e-05,-0.09886,0,0,0,0.0003952,0.00039998,0,1616,-0.0010687,-0.00021749,-0.00041198,-9.9862e-08,0.00043672,2.4583,0.0030572,-0.017678,0,0.057322
396.91,0.097136,2.2268e-05,-0.097604,0,0,0,0.00040151,0.00040554,0,1603.7,-0.0019966,-0.0011504,-0.00041926,-9.8652e-08,0.00043072,2.4887,0.0034923,-0.017366,0,0.057018
397.62,0.09906,2.218e-05,-0.096265,0,0,0,0.00040716,0.00041076,0,1581.4,-0.0028627,-0.0020257,-0.00042531,-9.757e-08,0.00042096,2.5248,0.0039279,-0.01705,0,0.056719
401.53,0.10144,2.2225e-05,-0.095265,0,0,0,0.00041028,0.00041366,0,1541.6,-0.0036735,-0.0028529,-0.00042923,-9.632e-08,0.00041156,2.5681,0.004364,-0.016729,0,0.056423
401.2,0.10285,2.2302e-05,-0.09472,0,0,0,0.0004119,0.00041524,0,1506.6,-0.0041226,-0.0033144,-0.00042976,-9.5574e-08,0.00040529,2.6054,0.0046121,-0.016543,0,0.056259
400.94,0.10392,2.2362e-05,-0.094306,0,0,0,0.00041313,0.00041644,0,1479.9,-0.0044637,-0.0036649,-0.00043017,-9.5007e-08,0.00040054,2.6337,0.0048005,-0.016402,0,0.056134
406.34,0.10523,2.2606e-05,-0.092404,0,0,0,0.00040866,0.00041209,0,1364.7,-0.0051213,-0.004344,-0.00042038,-9.1765e-08,0.00037285,2.7304,0.0052379,-0.016069,0,0.055851
378.09,0.11267,2.3977e-05,-0.096612,0,0,0,0.00040643,0.0004103,0,1180.5,-0.0054403,-0.0046854,-0.00040874,-9.0549e-08,0.00037157,2.9478,0.0056759,-0.015732,0,0.055572
353.75,0.09885,1.906e-05,-0.081347,0,0,0,0.00042636,0.00042887,0,1771.1,-0.00755,-0.006759,-0.00042731,-8.2543e-08,0.00034956,2.6103,0.0061143,-0.015389,0,0.055298
368.44,0.093883,1.7395e-05,-0.074086,0,0,0,0.00041697,0.00041918,0,2154.4,-0.0083643,-0.0075779,-0.00045981,-8.7035e-08,0.00037443,2.2353,0.0064499,-0.015122,0,0.055094
372.95,0.092356,1.6883e-05,-0.071854,0,0,0,0.00041408,0.0004162,0,2272.2,-0.0086146,-0.0078296,-0.00046979,-8.8415e-08,0.00038207,2.1201,0.006553,-0.01504,0,0.055032
361.91,0.097761,1.7452e-05,-0.07244,0,0,0,0.00041714,0.00041866,0,1991.6,-0.0096589,-0.0088935,-0.00047414,-8.6037e-08,0.000354,2.2738,0.006992,-0.014687,0,0.054771
364.82,0.10148,1.8271e-05,-0.072834,0,0,0,0.00041113,0.00041278,0,1817.6,-0.0098513,-0.0091079,-0.00046852,-8.5507e-08,0.00033958,2.3677,0.0073309,-0.014412,0,0.054574
365.69,0.10259,1.8514e-05,-0.07295,0,0,0,0.00040935,0.00041103,0,1766,-0.0099085,-0.0091716,-0.00046685,-8.535e-08,0.0003353,2.3956,0.0074316,-0.01433,0,0.054515
370.95,0.10624,1.9602e-05,-0.073356,0,0,0,0.00041021,0.00041202,0,1562.5,-0.010002,-0.0092873,-0.00045452,-8.5272e-08,0.00032105,2.5544,0.0078721,-0.013966,0,0.054266
381.02,0.10901,2.0696e-05,-0.072697,0,0,0,0.00039977,0.0004019,0,1348.3,-0.010118,-0.0094267,-0.00043386,-8.2589e-08,0.00028935,2.7221,0.0083142,-0.013597,0,0.054023
358.75,0.11913,2.2904e-05,-0.078541,0,0,0,0.00039377,0.00039647,0,1084.8,-0.0099845,-0.0093225,-0.00041515,-8.2928e-08,0.00029334,3.0387,0.0087583,-0.013222,0,0.053785
327.28,0.1041,1.8615e-05,-0.065253,0,0,0,0.00041078,0.00041271,0,1475,-0.011648,-0.01097,-0.00041433,-7.4354e-08,0.00025703,2.7734,0.009205,-0.012842,0,0.053551
357.23,0.096458,1.7261e-05,-0.057701,0,0,0,0.00039025,0.00039248,0,1720.7,-0.012153,-0.011505,-0.00042764,-7.7438e-08,0.00026537,2.3842,0.0096545,-0.012454,0,0.053324
322.84,0.10894,1.962e-05,-0.06376,0,0,0,0.00038807,0.00039046,0,1268.2,-0.012398,-0.011788,-0.00040879,-7.64e-08,0.00025964,2.7902,0.010107,-0.012059,0,0.053103
282.77,0.094764,1.6062e-05,-0.05072,0,0,0,0.00038487,0.00038691,0,1602.4,-0.013592,-0.012976,-0.00039603,-6.6949e-08,0.00020477,2.5585,0.010562,-0.011658,0,0.052886
312.23,0.088105,1.5465e-05,-0.045105,0,0,0,0.00035849,0.00036075,0,1814.7,-0.01356,-0.012973,-0.00040319,-7.0935e-08,0.0002121,2.227,0.011021,-0.011251,0,0.052675
284.96,0.10031,1.8022e-05,-0.051474,0,0,0,0.00035602,0.00035832,0,1299,-0.013461,-0.012914,-0.00038161,-7.0821e-08,0.00021722,2.638,0.011483,-0.010837,0,0.052472
243.97,0.08506,1.474e-05,-0.038902,0,0,0,0.00033795,0.00034024,0,1581.2,-0.014359,-0.013815,-0.0003539,-6.11e-08,0.00015434,2.4029,0.011948,-0.010416,0,0.052275
272.7,0.079572,1.4629e-05,-0.034954,0,0,0,0.00030877,0.00031155,0,1728.8,-0.014073,-0.013563,-0.00035508,-6.5068e-08,0.0001603,2.1248,0.012417,-0.0099875,0,0.052083
262.26,0.084634,1.5986e-05,-0.03782,0,0,0,0.0003078,0.00031071,0,1486,-0.013894,-0.013403,-0.00034425,-6.5335e-08,0.00016443,2.33,0.012616,-0.0098037,0,0.052005
247.98,0.091556,1.7843e-05,-0.04174,0,0,0,0.00030646,0.00030955,0,1154.1,-0.013649,-0.013184,-0.00032945,-6.5701e-08,0.00017008,2.6105,0.01289,-0.0095524,0,0.051897
191.71,0.081886,1.5918e-05,-0.034073,0,0,0,0.00029675,0.00030012,0,1145.4,-0.013884,-0.013423,-0.00028909,-5.7579e-08,0.00013349,2.5792,0.013368,-0.0091085,0,0.05172
174.96,0.057232,1.1028e-05,-0.019357,0,0,0,0.00023266,0.00023722,0,1915.6,-0.014286,-0.013834,-0.00026328,-5.0583e-08,8.5707e-05,1.7978,0.013851,-0.0086569,0,0.051548
184.67,0.054549,1.1358e-05,-0.019482,0,0,0,0.00019153,0.00019665,0,1996.9,-0.014252,-0.013856,-0.00026187,-5.4072e-08,9.6522e-05,1.5643,0.014339,-0.0081971,0,0.051384
171.03,0.062665,1.395e-05,-0.024286,0,0,0,0.00019593,0.00020139,0,1400.1,-0.013849,-0.013494,-0.00024576,-5.5915e-08,0.00011476,1.9172,0.01473,-0.0078273,0,0.051259
167.42,0.064814,1.4636e-05,-0.025557,0,0,0,0.0001971,0.00020265,0,1242.1,-0.013742,-0.013399,-0.00024149,-5.6403e-08,0.00011959,2.0106,0.014833,-0.0077294,0,0.051226
132.26,0.056107,1.3547e-05,-0.019923,0,0,0,0.00017793,0.00018405,0,1136.1,-0.013699,-0.013357,-0.00019793,-4.959e-08,8.6317e-05,1.9817,0.015206,-0.0073736,0,0.051114
120.33,0.053153,1.3177e-05,-0.018011,0,0,0,0.00017143,0.00017773,0,1100.2,-0.013684,-0.013343,-0.00018315,-4.7278e-08,7.5029e-05,1.9719,0.015332,-0.0072529,0,0.051077
93.005,0.036002,9.8632e-06,-0.0087084,0,0,0,0.00011531,0.0001234,0,1493.9,-0.013735,-0.013394,-0.0001456,-4.16e-08,4.3302e-05,1.3835,0.015837,-0.0067681,0,0.050935
66.897,0.020012,7.0705e-06,-0.0019983,0,0,0,4.9617e-05,5.9587e-05,0,2350,-0.01393,-0.013633,-0.0001066,-3.7148e-08,4.7634e-06,0.72612,0.016349,-0.0062746,0,0.050802
61.879,0.017467,8.6254e-06,-0.006125,0,0,0,3.7076e-05,4.6625e-05,0,2327.1,-0.0137,-0.013462,-9.1151e-05,-4.3851e-08,3.9732e-05,0.64053,0.016867,-0.0057713,-4.1359e-25,0.050677
54.742,0.018802,1.1381e-05,-0.0088431,0,0,0,4.1841e-05,5.2102e-05,0,1337,-0.013264,-0.01306,-6.8288e-05,-4.5949e-08,6.1118e-05,0.86547,0.017394,-0.0052575,0,0.05056
31.367,0.0097138,1.0913e-05,-0.0012094,0,0,0,2.0615e-05,3.2776e-05,0,1071.3,-0.013206,-0.01299,-2.7514e-05,-3.9638e-08,8.9813e-06,0.67101,0.01793,-0.0047322,0,0.050452
23.947,0.00592,1.1269e-05,0.00060165,0,0,0,1.4882e-05,2.7152e-05,0,1162.2,-0.013217,-0.012993,-1.7254e-05,-4.278e-08,1.2777e-07,0.544,0.018198,-0.0044687,0,0.050404
16.264,0.0019913,1.1638e-05,0.0024771,0,0,0,8.9454e-06,2.1327e-05,0,1256.2,-0.013229,-0.012997,-6.6304e-06,-4.6034e-08,-9.0407e-06,0.41247,0.018475,-0.0041958,0,0.050355
12.986,-0.0040729,1.4348e-05,0.0029167,0,0,0,6.5716e-06,1.7423e-05,0,1444.2,-0.013143,-0.012935,1.6097e-05,-6.0602e-08,-1.2573e-05,0.33094,0.019027,-0.003651,0,0.050269
14.507,-0.0074213,1.6211e-05,0.0028377,0,0,0,6.0667e-06,1.5241e-05,0,1636.2,-0.012976,-0.012811,3.185e-05,-7.2722e-08,-1.4679e-05,0.29883,0.01958,-0.0031026,0,0.050194
15.509,-0.0083917,1.6573e-05,0.0020718,0,0,0,4.8782e-06,1.2673e-05,0,1854.7,-0.012808,-0.012684,3.8527e-05,-7.9405e-08,-1.2253e-05,0.25175,0.02013,-0.0025569,0,0.050131
15.923,-0.00832,1.6769e-05,0.0012703,0,0,0,3.9259e-06,1.0249e-05,0,2191.1,-0.012691,-0.012599,4.2022e-05,-8.7437e-08,-8.3301e-06,0.20841,0.020669,-0.00202,0,0.050082
17.556,-0.0080965,1.709e-05,0.00065733,0,0,0,3.3078e-06,8.0481e-06,0,3021,-0.012614,-0.012551,4.8286e-05,-1.0432e-07,-3.619e-06,0.16514,0.021194,-0.0014964,0,0.050045
24.779,-0.0093292,2.1534e-05,0.00019406,0,0,0,4.4711e-06,8.67e-06,0,2703.4,-0.012536,-0.012479,5.1596e-05,-1.1936e-07,8.2546e-07,0.21221,0.021704,-0.00098723,0,0.050021
23.945,-0.010771,3.0932e-05,9.1741e-05,0,0,0,7.9309e-06,1.2837e-05,0,1332,-0.012461,-0.012378,4.3239e-05,-1.2208e-07,1.0507e-06,0.40048,0.022201,-0.00049018,0,0.050007
18.495,-0.010911,3.5076e-05,3.6743e-05,0,0,0,9.0463e-06,1.4505e-05,0,965.05,-0.012429,-0.012324,3.7766e-05,-1.212e-07,-1.5412e-07,0.48288,0.022609,-8.1522e-05,0,0.050001
17.408,-0.010939,3.5903e-05,2.5774e-05,0,0,0,9.2687e-06,1.4838e-05,0,891.87,-0.012422,-0.012313,3.6674e-05,-1.2103e-07,-3.944e-07,0.49932,0.022691,-1.9874e-08,0,0.05
23.296,-0.010363,3.25e-05,0.00024807,0,0,0,6.8584e-06,1.1866e-05,0,1331.8,-0.012384,-0.01228,4.1763e-05,-1.2883e-07,-2.9838e-06,0.37223,0.023181,0.00049014,0,0.050007
22.986,-0.0081402,2.4636e-05,0.00030588,0,0,0,3.6232e-06,7.8042e-06,0,2703.1,-0.012327,-0.012262,4.4748e-05,-1.3594e-07,-4.4466e-06,0.19084,0.023678,0.0009872,-3.3087e-24,0.050021
14.847,-0.0066418,2.2095e-05,-5.1283e-05,0,0,0,2.2485e-06,6.9522e-06,0,3020.7,-0.01228,-0.012275,4.0008e-05,-1.3375e-07,-2.0811e-06,0.1363,0.024188,0.0014964,3.3087e-24,0.050045
12.626,-0.0065868,2.4663e-05,-0.00014855,0,0,0,2.3468e-06,7.7905e-06,0,2190.9,-0.012248,-0.01229,3.4215e-05,-1.2906e-07,-4.1302e-07,0.1607,0.024713,0.00202,-3.3087e-24,0.050082
12.654,-0.0065319,2.5269e-05,-0.00039433,0,0,0,2.2449e-06,7.7935e-06,0,1854.4,-0.012231,-0.012283,3.0863e-05,-1.2193e-07,1.3622e-06,0.17075,0.025252,0.0025569,0,0.050131
14.364,-0.0071517,2.5665e-05,-0.00089531,0,0,0,2.6108e-06,7.7875e-06,0,1635.7,-0.012221,-0.012261,3.1378e-05,-1.1616e-07,4.6681e-06,0.19595,0.025802,0.0031026,0,0.050194
17.393,-0.0083875,2.7039e-05,-0.0015852,0,0,0,3.7915e-06,8.4633e-06,0,1443.8,-0.012208,-0.012227,3.4445e-05,-1.1473e-07,8.477e-06,0.25087,0.026355,0.003651,0,0.050269
20.897,-0.010229,2.9705e-05,-0.0023459,0,0,0,5.9281e-06,1.0021e-05,0,1255.8,-0.012194,-0.012187,3.936e-05,-1.1733e-07,1.1889e-05,0.33673,0.026907,0.0041958,0,0.050355
22.467,-0.012333,3.2265e-05,-0.002929,0,0,0,7.8664e-06,1.1578e-05,0,1084.9,-0.012186,-0.01216,4.4649e-05,-1.183e-07,1.2592e-05,0.41911,0.027407,0.0046885,0,0.050444
22.606,-0.01252,3.2492e-05,-0.0029808,0,0,0,8.0385e-06,1.1717e-05,0,1069.8,-0.012186,-0.012158,4.5119e-05,-1.1839e-07,1.2655e-05,0.42643,0.027452,0.0047322,0,0.050452
29.411,-0.013064,3.0968e-05,-0.0030387,0,0,0,7.4902e-06,1.1021e-05,0,1332.5,-0.012165,-0.012133,5.2258e-05,-1.2368e-07,1.3053e-05,0.38081,0.027988,0.0052575,0,0.05056
31.715,-0.010864,2.4449e-05,-0.0024897,0,0,0,5.0695e-06,8.8811e-06,0,2322.4,-0.012135,-0.012117,5.6611e-05,-1.2741e-07,1.2301e-05,0.23789,0.028515,0.0057713,0,0.050677
28.319,-0.010592,2.4237e-05,-0.0026159,0,0,0,5.0817e-06,9.2527e-06,0,2335.7,-0.012107,-0.012103,5.5487e-05,-1.2692e-07,1.2745e-05,0.23704,0.028835,0.0060815,-1.034e-25,0.050754
26.206,-0.010423,2.4105e-05,-0.0026944,0,0,0,5.0892e-06,9.4839e-06,0,2343.9,-0.01209,-0.012094,5.4788e-05,-1.2662e-07,1.302e-05,0.23651,0.029033,0.0062745,0,0.050802
24.749,-0.011717,2.9895e-05,-0.00329,0,0,0,6.5252e-06,1.1487e-05,0,1481,-0.012036,-0.012049,4.9873e-05,-1.2722e-07,1.4028e-05,0.32942,0.029545,0.006768,0,0.050935
23.197,-0.012015,3.1934e-05,-0.0033401,0,0,0,6.756e-06,1.2106e-05,0,1203.7,-0.012017,-0.012027,4.6381e-05,-1.2222e-07,1.1815e-05,0.37368,0.029894,0.0071039,0,0.051033
22.508,-0.012147,3.2838e-05,-0.0033623,0,0,0,6.8584e-06,1.2381e-05,0,1080.7,-0.012008,-0.012017,4.4831e-05,-1.2e-07,1.0834e-05,0.39332,0.03005,0.0072529,0,0.051076
26.243,-0.01123,3.0377e-05,-0.0030794,0,0,0,5.4746e-06,1.1092e-05,0,1218.7,-0.011983,-0.011995,4.3314e-05,-1.1603e-07,9.8195e-06,0.33812,0.030549,0.0077293,0,0.051225
26.97,-0.0085522,2.409e-05,-0.0024431,0,0,0,3.2735e-06,8.7898e-06,0,1973.6,-0.011957,-0.011969,4.149e-05,-1.1675e-07,9.3776e-06,0.20533,0.031043,0.008197,0,0.051384
23.505,-0.0081293,2.4154e-05,-0.0024809,0,0,0,3.1767e-06,8.9374e-06,0,1925,-0.011942,-0.011955,3.8919e-05,-1.1505e-07,9.6303e-06,0.20657,0.031318,0.008456,0,0.051477
20.819,-0.0078015,2.4204e-05,-0.0025101,0,0,0,3.1017e-06,9.0519e-06,0,1887.3,-0.01193,-0.011944,3.6927e-05,-1.1372e-07,9.8261e-06,0.20752,0.031531,0.0086568,0,0.051548
18.425,-0.008855,2.9007e-05,-0.0031185,0,0,0,4.0432e-06,1.0769e-05,0,1109.7,-0.011909,-0.011927,3.2688e-05,-1.0672e-07,1.0301e-05,0.30142,0.032014,0.0091085,-2.068e-25,0.05172
20.811,-0.0085316,2.8328e-05,-0.0031262,0,0,0,3.754e-06,1.0669e-05,0,1115.4,-0.011898,-0.011918,3.1462e-05,-1.042e-07,1.0455e-05,0.29036,0.032382,0.0094497,2.068e-25,0.051856
21.529,-0.0084344,2.8124e-05,-0.0031285,0,0,0,3.667e-06,1.0639e-05,0,1117.1,-0.011895,-0.011915,3.1093e-05,-1.0344e-07,1.0501e-05,0.28704,0.032492,0.0095523,0,0.051897
22.255,-0.0066511,2.3156e-05,-0.0024927,0,0,0,2.3988e-06,9.1798e-06,0,1691.2,-0.011885,-0.011907,3.0094e-05,-1.0458e-07,9.8702e-06,0.18833,0.032965,0.0099875,0,0.052083
17.486,-0.0065579,2.3304e-05,-0.0026517,0,0,0,2.4519e-06,9.4043e-06,0,1540.1,-0.011878,-0.011903,2.7962e-05,-9.8749e-08,9.2472e-06,0.20624,0.033434,0.010416,0,0.052275
18.178,-0.0067293,2.3786e-05,-0.002847,0,0,0,2.5617e-06,9.6295e-06,0,1434.6,-0.011872,-0.011897,2.7652e-05,-9.7949e-08,1.0346e-05,0.21593,0.033607,0.010572,0,0.052348
19.351,-0.0070199,2.4605e-05,-0.003178,0,0,0,2.7478e-06,1.0011e-05,0,1255.8,-0.011862,-0.011888,2.7127e-05,-9.6592e-08,1.2207e-05,0.23236,0.033899,0.010837,0,0.052472
20.219,-0.0056845,2.1051e-05,-0.0026267,0,0,0,1.9741e-06,9.2815e-06,0,1770.9,-0.011857,-0.01188,2.6302e-05,-9.7702e-08,1.1459e-05,0.16608,0.034361,0.011251,0,0.052675
17.305,-0.0059039,2.1544e-05,-0.0028539,0,0,0,2.2757e-06,9.7432e-06,0,1567.7,-0.011855,-0.011881,2.5264e-05,-9.1902e-08,1.0605e-05,0.19785,0.034794,0.011635,0,0.052874
17.13,-0.0059171,2.1574e-05,-0.0028675,0,0,0,2.2938e-06,9.7709e-06,0,1555.5,-0.011855,-0.011881,2.5202e-05,-9.1554e-08,1.0553e-05,0.19976,0.03482,0.011658,0,0.052886
19.397,-0.0065906,2.3121e-05,-0.0035644,0,0,0,2.7769e-06,1.0516e-05,0,1220.6,-0.011841,-0.011872,2.4901e-05,-8.9653e-08,1.3945e-05,0.2364,0.035275,0.012059,0,0.053103
19.633,-0.0063996,2.2601e-05,-0.0034744,0,0,0,2.6695e-06,1.0421e-05,0,1299.5,-0.01184,-0.01187,2.484e-05,-8.9908e-08,1.387e-05,0.22627,0.035354,0.012128,0,0.053142
20.749,-0.0054971,2.0146e-05,-0.0030491,0,0,0,2.1621e-06,9.9701e-06,0,1672.4,-0.011838,-0.011865,2.4552e-05,-9.111e-08,1.3519e-05,0.1784,0.035727,0.012453,0,0.053324
19.283,-0.005813,2.086e-05,-0.003323,0,0,0,2.5814e-06,1.0544e-05,0,1497.1,-0.011837,-0.011862,2.4125e-05,-8.7103e-08,1.2851e-05,0.21549,0.036046,0.012729,0,0.053485
18.684,-0.0059423,2.1153e-05,-0.0034352,0,0,0,2.7531e-06,1.0779e-05,0,1425.3,-0.011836,-0.011861,2.395e-05,-8.5462e-08,1.2578e-05,0.23069,0.036177,0.012842,0,0.053551
21.002,-0.0069017,2.3264e-05,-0.0043812,0,0,0,3.6254e-06,1.1921e-05,0,1037.7,-0.011821,-0.011845,2.3877e-05,-8.3457e-08,1.6248e-05,0.29137,0.036624,0.013222,0,0.053785
21.886,-0.0060885,2.082e-05,-0.0039535,0,0,0,2.8596e-06,1.1097e-05,0,1300.4,-0.011824,-0.011844,2.4243e-05,-8.3435e-08,1.5418e-05,0.23059,0.037068,0.013597,0,0.054023
