"Co","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","k","kMean","nut","omega","p","pMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
6.2263,0.00037944,-0.00028177,0.0026748,0,0,0,5.5109e-07,9.5255e-07,0,1424,-0.001477,-0.0016732,-2.0508e-06,7.7341e-07,-1.125e-05,0.096367,0.78682,0.14545,-0.11018,0.025
5.2167,0.0001635,-4.3388e-05,0.0025916,0,0,0,5.149e-07,9.2884e-07,0,1430.3,-0.0014804,-0.0016698,-1.2432e-06,-3.0803e-07,-1.092e-05,0.09294,0.78726,0.14576,-0.11049,0.025
5.0387,-6.6188e-05,0.00019993,0.0024853,0,0,0,4.8643e-07,9.0525e-07,0,1426.8,-0.0014836,-0.0016671,-2.2531e-07,-1.3345e-06,-1.0459e-05,0.090451,0.78771,0.14607,-0.1108,0.025
5.0731,-0.00031269,0.00043212,0.0024258,0,0,0,4.791e-07,8.8958e-07,0,1422.1,-0.0014858,-0.001664,7.8836e-07,-2.3622e-06,-1.0193e-05,0.089913,0.78815,0.14639,-0.11111,0.025
5.6933,-0.00052347,0.00063573,0.0023302,0,0,0,4.6938e-07,8.6926e-07,0,1426.8,-0.0014877,-0.0016612,1.7301e-06,-3.1391e-06,-9.8046e-06,0.088839,0.78859,0.1467,-0.11143,0.025
6.3954,-0.00071841,0.00084907,0.0022553,0,0,0,4.7144e-07,8.5677e-07,0,1432.5,-0.0014887,-0.001658,2.4932e-06,-4.0922e-06,-9.5042e-06,0.088846,0.78903,0.14701,-0.11174,0.025
7.0827,-0.00090486,0.001048,0.002176,0,0,0,4.7746e-07,8.4463e-07,0,1428.4,-0.0014895,-0.0016554,3.3267e-06,-4.9058e-06,-9.1537e-06,0.089538,0.78947,0.14732,-0.11205,0.025
7.7532,-0.0011006,0.0012339,0.0021215,0,0,0,4.928e-07,8.3683e-07,0,1424.6,-0.0014893,-0.0016525,4.1419e-06,-5.7088e-06,-8.9137e-06,0.091057,0.78991,0.14764,-0.11236,0.025
8.2788,-0.0012506,0.0013802,0.0020495,0,0,0,4.9921e-07,8.2478e-07,0,1430.4,-0.0014889,-0.0016498,4.8272e-06,-6.2681e-06,-8.6273e-06,0.091477,0.79036,0.14795,-0.11267,0.025
8.7955,-0.0013946,0.0015387,0.0019915,0,0,0,5.1529e-07,8.1867e-07,0,1435.8,-0.0014877,-0.0016468,5.3974e-06,-6.9947e-06,-8.3969e-06,0.092722,0.7908,0.14826,-0.11299,0.025
9.3289,-0.0015392,0.0016898,0.0019401,0,0,0,5.3558e-07,8.1391e-07,0,1432.7,-0.0014864,-0.0016444,6.0376e-06,-7.6183e-06,-8.1691e-06,0.09467,0.79124,0.14857,-0.1133,0.025
9.8666,-0.0016933,0.0018314,0.0019078,0,0,0,5.5912e-07,8.1181e-07,0,1430.9,-0.0014842,-0.0016416,6.6882e-06,-8.2227e-06,-8.03e-06,0.09674,0.79168,0.14889,-0.11361,0.025
10.276,-0.0018015,0.0019346,0.0018689,0,0,0,5.7193e-07,8.0589e-07,0,1436,-0.0014819,-0.0016389,7.1992e-06,-8.6056e-06,-7.8774e-06,0.097708,0.79212,0.1492,-0.11392,0.025
10.691,-0.0019075,0.0020509,0.0018415,0,0,0,5.9404e-07,8.061e-07,0,1439.5,-0.0014789,-0.001636,7.6216e-06,-9.1446e-06,-7.7659e-06,0.099399,0.79257,0.14951,-0.11424,0.025
11.128,-0.0020154,0.0021625,0.0018224,0,0,0,6.1858e-07,8.0849e-07,0,1436.2,-0.001476,-0.0016336,8.0962e-06,-9.5933e-06,-7.672e-06,0.10161,0.79301,0.14983,-0.11455,0.025
11.582,-0.0021308,0.0022699,0.0018169,0,0,0,6.4348e-07,8.1249e-07,0,1433.7,-0.0014724,-0.0016308,8.5774e-06,-1.0045e-05,-7.6412e-06,0.10367,0.79345,0.15014,-0.11486,0.025
11.928,-0.0022071,0.0023437,0.0018031,0,0,0,6.569e-07,8.127e-07,0,1439.1,-0.0014688,-0.0016281,8.9511e-06,-1.0319e-05,-7.5959e-06,0.1046,0.79389,0.15045,-0.11517,0.025
12.257,-0.0022837,0.002431,0.0017996,0,0,0,6.803e-07,8.1985e-07,0,1442.2,-0.0014647,-0.0016252,9.2623e-06,-1.073e-05,-7.5858e-06,0.10627,0.79434,0.15076,-0.11549,0.025
12.62,-0.0023642,0.0025149,0.0018079,0,0,0,7.0611e-07,8.3096e-07,0,1437.7,-0.0014606,-0.0016227,9.6069e-06,-1.1065e-05,-7.6071e-06,0.10849,0.79478,0.15108,-0.1158,0.025
13.016,-0.0024539,0.002596,0.0018279,0,0,0,7.3279e-07,8.4368e-07,0,1435.7,-0.0014561,-0.0016198,9.9791e-06,-1.1408e-05,-7.6887e-06,0.11055,0.79522,0.15139,-0.11611,0.025
13.326,-0.0025162,0.0026559,0.001839,0,0,0,7.5031e-07,8.5379e-07,0,1439.1,-0.0014516,-0.001617,1.0286e-05,-1.1623e-05,-7.7465e-06,0.11178,0.79566,0.1517,-0.11642,0.025
13.643,-0.002581,0.0027278,0.001857,0,0,0,7.7731e-07,8.705e-07,0,1442,-0.0014467,-0.0016139,1.0558e-05,-1.1962e-05,-7.8291e-06,0.11359,0.7961,0.15202,-0.11673,0.025
13.989,-0.0026469,0.0027962,0.0018815,0,0,0,8.0499e-07,8.9004e-07,0,1439.6,-0.0014419,-0.0016111,1.0848e-05,-1.2222e-05,-7.9269e-06,0.11576,0.79655,0.15233,-0.11705,0.025
14.358,-0.0027197,0.0028672,0.0019166,0,0,0,8.3433e-07,9.1064e-07,0,1436.6,-0.0014366,-0.0016081,1.1145e-05,-1.2516e-05,-8.0694e-06,0.11792,0.79699,0.15264,-0.11736,0.025
14.624,-0.0027696,0.0029129,0.0019402,0,0,0,8.538e-07,9.2495e-07,0,1440.1,-0.0014316,-0.001605,1.1401e-05,-1.2686e-05,-8.1808e-06,0.1192,0.79743,0.15295,-0.11767,0.025
14.924,-0.00283,0.0029757,0.0019677,0,0,0,8.8566e-07,9.4555e-07,0,1445.1,-0.0014263,-0.0016018,1.165e-05,-1.301e-05,-8.3122e-06,0.12111,0.79787,0.15327,-0.11798,0.025
14.924,-0.0028301,0.0029758,0.0019678,0,0,0,8.857e-07,9.4558e-07,0,1445.1,-0.0014263,-0.0016018,1.165e-05,-1.301e-05,-8.3123e-06,0.12112,0.79787,0.15327,-0.11798,0.025
15.294,-0.0028995,0.0030472,0.0020027,0,0,0,9.2049e-07,9.6903e-07,0,1441.9,-0.0014211,-0.0015989,1.1949e-05,-1.3278e-05,-8.4508e-06,0.1237,0.79831,0.15358,-0.1183,0.025
15.676,-0.0029749,0.003119,0.002042,0,0,0,9.5365e-07,9.923e-07,0,1437.8,-0.0014154,-0.0015957,1.2262e-05,-1.3564e-05,-8.606e-06,0.12603,0.79875,0.15389,-0.11861,0.025
15.924,-0.003025,0.0031601,0.0020651,0,0,0,9.7375e-07,1.0071e-06,0,1443,-0.00141,-0.0015926,1.2528e-05,-1.3724e-05,-8.7207e-06,0.12719,0.7992,0.1542,-0.11892,0.025
16.196,-0.0030811,0.0032165,0.0020908,0,0,0,1.0041e-06,1.0295e-06,0,1448.9,-0.0014043,-0.0015894,1.2779e-05,-1.4009e-05,-8.8469e-06,0.12882,0.79964,0.15452,-0.11923,0.025
16.507,-0.0031383,0.0032742,0.0021227,0,0,0,1.0338e-06,1.0531e-06,0,1445.4,-0.0013985,-0.0015864,1.3035e-05,-1.4206e-05,-8.971e-06,0.13094,0.80008,0.15483,-0.11955,0.025
16.81,-0.0032011,0.0033294,0.0021547,0,0,0,1.0596e-06,1.0776e-06,0,1439.3,-0.0013925,-0.0015833,1.3286e-05,-1.4407e-05,-9.0888e-06,0.13281,0.80052,0.15514,-0.11986,0.025
16.984,-0.0032416,0.0033618,0.0021739,0,0,0,1.0739e-06,1.0945e-06,0,1443.7,-0.0013866,-0.0015803,1.3498e-05,-1.4537e-05,-9.1821e-06,0.13354,0.80096,0.15545,-0.12017,0.025
17.163,-0.0032811,0.0033992,0.0021914,0,0,0,1.0925e-06,1.1166e-06,0,1449.5,-0.0013803,-0.0015771,1.3714e-05,-1.4719e-05,-9.271e-06,0.13438,0.80141,0.15577,-0.12048,0.025
17.365,-0.0033207,0.0034344,0.0022151,0,0,0,1.1099e-06,1.1402e-06,0,1445.8,-0.001374,-0.0015743,1.3884e-05,-1.4831e-05,-9.3598e-06,0.13565,0.80185,0.15608,-0.1208,0.025
17.581,-0.0033636,0.0034648,0.0022399,0,0,0,1.1218e-06,1.1621e-06,0,1443,-0.0013676,-0.0015714,1.4063e-05,-1.4943e-05,-9.4566e-06,0.13649,0.80229,0.15639,-0.12111,0.025
17.693,-0.0033891,0.0034804,0.0022556,0,0,0,1.1257e-06,1.1773e-06,0,1447,-0.0013613,-0.0015686,1.4213e-05,-1.4995e-05,-9.5337e-06,0.13656,0.80273,0.15671,-0.12142,0.025
17.799,-0.0034106,0.0034964,0.0022709,0,0,0,1.1317e-06,1.1955e-06,0,1450.5,-0.0013546,-0.0015658,1.4343e-05,-1.5069e-05,-9.6047e-06,0.13674,0.80317,0.15702,-0.12173,0.025
17.894,-0.0034278,0.0035089,0.0022922,0,0,0,1.1362e-06,1.2127e-06,0,1447.9,-0.0013479,-0.0015634,1.4421e-05,-1.5086e-05,-9.6842e-06,0.13714,0.80362,0.15733,-0.12204,0.025
17.997,-0.0034425,0.003513,0.0023162,0,0,0,1.1333e-06,1.2251e-06,0,1444.9,-0.0013412,-0.0015609,1.4485e-05,-1.5073e-05,-9.7747e-06,0.13713,0.80406,0.15764,-0.12236,0.025
17.996,-0.0034408,0.0035055,0.0023324,0,0,0,1.1249e-06,1.2312e-06,0,1448.5,-0.0013344,-0.0015586,1.4509e-05,-1.5038e-05,-9.8559e-06,0.13643,0.8045,0.15796,-0.12267,0.025
17.994,-0.0034336,0.0034928,0.0023493,0,0,0,1.1168e-06,1.2382e-06,0,1452.2,-0.0013275,-0.0015564,1.4523e-05,-1.4988e-05,-9.9373e-06,0.13577,0.80494,0.15827,-0.12298,0.025
18.019,-0.0034307,0.0034869,0.0023748,0,0,0,1.1123e-06,1.2478e-06,0,1448.6,-0.0013205,-0.0015546,1.4496e-05,-1.4938e-05,-1.0031e-05,0.13566,0.80538,0.15858,-0.12329,0.025
18.056,-0.0034242,0.0034701,0.0024024,0,0,0,1.0992e-06,1.2522e-06,0,1446.3,-0.0013136,-0.0015529,1.4476e-05,-1.4837e-05,-1.0139e-05,0.13499,0.80583,0.15889,-0.12361,0.025
17.977,-0.0034003,0.0034435,0.0024193,0,0,0,1.0823e-06,1.2503e-06,0,1452.6,-0.0013066,-0.0015512,1.4416e-05,-1.4728e-05,-1.0232e-05,0.13363,0.80627,0.15921,-0.12392,0.025
17.884,-0.0033676,0.00341,0.0024373,0,0,0,1.0648e-06,1.2482e-06,0,1456.8,-0.0012996,-0.0015497,1.4328e-05,-1.4588e-05,-1.0319e-05,0.13238,0.80671,0.15952,-0.12423,0.025
17.836,-0.0033458,0.0033872,0.002466,0,0,0,1.0541e-06,1.2524e-06,0,1452.5,-0.0012927,-0.0015485,1.4205e-05,-1.4482e-05,-1.0424e-05,0.13188,0.80715,0.15983,-0.12454,0.025
17.806,-0.0033209,0.0033543,0.0024996,0,0,0,1.0361e-06,1.2512e-06,0,1449.3,-0.0012858,-0.0015474,1.4111e-05,-1.43e-05,-1.0555e-05,0.13093,0.80759,0.16015,-0.12485,0.025
17.667,-0.0032837,0.0033146,0.0025227,0,0,0,1.0169e-06,1.2455e-06,0,1453.2,-0.0012789,-0.0015463,1.3974e-05,-1.4133e-05,-1.0667e-05,0.1295,0.80804,0.16046,-0.12517,0.025
17.537,-0.0032357,0.0032681,0.0025447,0,0,0,9.9672e-07,1.2398e-06,0,1457.2,-0.0012722,-0.0015453,1.3807e-05,-1.3941e-05,-1.0771e-05,0.12807,0.80848,0.16077,-0.12548,0.025
17.45,-0.0031998,0.0032343,0.0025769,0,0,0,9.8367e-07,1.2413e-06,0,1452.4,-0.0012654,-0.0015447,1.363e-05,-1.3779e-05,-1.0891e-05,0.1274,0.80892,0.16108,-0.12579,0.025
17.375,-0.0031608,0.0031884,0.0026159,0,0,0,9.6416e-07,1.2388e-06,0,1447,-0.0012589,-0.0015439,1.3468e-05,-1.3537e-05,-1.1037e-05,0.12641,0.80936,0.16139,-0.1261,0.025
17.207,-0.0031129,0.0031377,0.0026455,0,0,0,9.4444e-07,1.2309e-06,0,1451.2,-0.0012523,-0.0015432,1.328e-05,-1.3334e-05,-1.1179e-05,0.12489,0.8098,0.16171,-0.12642,0.025
17.038,-0.0030564,0.0030794,0.0026756,0,0,0,9.2484e-07,1.2275e-06,0,1455,-0.0012459,-0.0015425,1.3081e-05,-1.3084e-05,-1.132e-05,0.12346,0.81025,0.16202,-0.12673,0.025
16.923,-0.0030106,0.0030339,0.0027166,0,0,0,9.1114e-07,1.2284e-06,0,1449.9,-0.0012395,-0.0015421,1.286e-05,-1.287e-05,-1.1474e-05,0.12272,0.81069,0.16233,-0.12704,0.025
16.808,-0.0029568,0.0029758,0.0027627,0,0,0,8.9126e-07,1.2286e-06,0,1445.3,-0.0012334,-0.0015414,1.2644e-05,-1.2574e-05,-1.1651e-05,0.12161,0.81113,0.16264,-0.12735,0.025
16.611,-0.0028984,0.0029152,0.0028016,0,0,0,8.7214e-07,1.2224e-06,0,1448.7,-0.0012273,-0.0015407,1.2406e-05,-1.2331e-05,-1.183e-05,0.12012,0.81157,0.16296,-0.12767,0.025
16.426,-0.0028323,0.0028461,0.0028415,0,0,0,8.5336e-07,1.223e-06,0,1452.3,-0.0012215,-0.0015399,1.2168e-05,-1.203e-05,-1.2013e-05,0.11871,0.81201,0.16327,-0.12798,0.025
16.272,-0.0027753,0.0027874,0.00289,0,0,0,8.3944e-07,1.2263e-06,0,1448.8,-0.0012157,-0.0015393,1.1908e-05,-1.1768e-05,-1.2205e-05,0.11784,0.81246,0.16358,-0.12829,0.025
16.131,-0.0027132,0.0027199,0.0029433,0,0,0,8.2157e-07,1.2308e-06,0,1445.5,-0.0012103,-0.0015384,1.1657e-05,-1.1445e-05,-1.2417e-05,0.11675,0.8129,0.16389,-0.12861,0.025
15.926,-0.0026493,0.0026532,0.0029906,0,0,0,8.0541e-07,1.2313e-06,0,1448.4,-0.0012049,-0.0015375,1.139e-05,-1.1169e-05,-1.2629e-05,0.11545,0.81334,0.16421,-0.12892,0.025
15.73,-0.002577,0.0025797,0.0030379,0,0,0,7.9006e-07,1.2381e-06,0,1450.9,-0.0011999,-0.0015365,1.1113e-05,-1.0847e-05,-1.2839e-05,0.11427,0.81378,0.16452,-0.12923,0.025
15.585,-0.0025169,0.00252,0.0030961,0,0,0,7.8081e-07,1.2489e-06,0,1447.9,-0.001195,-0.0015356,1.0834e-05,-1.059e-05,-1.3072e-05,0.11369,0.81422,0.16483,-0.12954,0.025
15.451,-0.0024518,0.0024543,0.0031592,0,0,0,7.6865e-07,1.2586e-06,0,1445.2,-0.0011904,-0.0015345,1.0571e-05,-1.0278e-05,-1.3329e-05,0.11294,0.81466,0.16514,-0.12986,0.025
15.269,-0.0023851,0.0023894,0.0032159,0,0,0,7.575e-07,1.2649e-06,0,1448.1,-0.0011858,-0.0015333,1.0293e-05,-1.0011e-05,-1.3583e-05,0.11198,0.81511,0.16546,-0.13017,0.025
15.087,-0.0023114,0.0023167,0.0032708,0,0,0,7.4752e-07,1.2757e-06,0,1450.3,-0.0011816,-0.0015321,1.0006e-05,-9.6925e-06,-1.3827e-05,0.11118,0.81555,0.16577,-0.13048,0.025
14.966,-0.0022506,0.0022574,0.0033373,0,0,0,7.4371e-07,1.2908e-06,0,1445.3,-0.0011775,-0.0015311,9.722e-06,-9.433e-06,-1.4087e-05,0.11107,0.81599,0.16608,-0.1308,0.025
14.865,-0.0021865,0.0021943,0.0034092,0,0,0,7.3825e-07,1.3024e-06,0,1440.6,-0.0011738,-0.0015298,9.4487e-06,-9.1374e-06,-1.4368e-05,0.11086,0.81643,0.16639,-0.13111,0.025
14.731,-0.0021276,0.002135,0.0034768,0,0,0,7.3532e-07,1.309e-06,0,1443.7,-0.0011701,-0.0015284,9.1964e-06,-8.9049e-06,-1.4667e-05,0.11052,0.81688,0.16671,-0.13142,0.025
14.608,-0.0020647,0.0020731,0.0035403,0,0,0,7.3382e-07,1.3176e-06,0,1446.7,-0.0011668,-0.0015269,8.9563e-06,-8.6325e-06,-1.495e-05,0.11029,0.81732,0.16702,-0.13173,0.025
14.553,-0.0020151,0.0020263,0.0036141,0,0,0,7.3823e-07,1.3292e-06,0,1441.5,-0.0011635,-0.0015255,8.72e-06,-8.4251e-06,-1.5237e-05,0.11083,0.81776,0.16733,-0.13205,0.025
14.501,-0.0019636,0.0019782,0.0036899,0,0,0,7.4061e-07,1.3363e-06,0,1437.1,-0.0011606,-0.0015239,8.4997e-06,-8.1996e-06,-1.5535e-05,0.11118,0.8182,0.16764,-0.13236,0.025
14.407,-0.0019155,0.0019309,0.0037567,0,0,0,7.4326e-07,1.3377e-06,0,1440.9,-0.0011576,-0.0015221,8.2981e-06,-8.0169e-06,-1.5838e-05,0.11123,0.81864,0.16795,-0.13267,0.025
14.319,-0.0018655,0.0018835,0.0038183,0,0,0,7.4749e-07,1.3418e-06,0,1445,-0.001155,-0.0015201,8.1016e-06,-7.8176e-06,-1.6123e-05,0.11138,0.81908,0.16827,-0.13298,0.025
14.299,-0.0018278,0.0018505,0.0038901,0,0,0,7.5703e-07,1.3491e-06,0,1441.4,-0.0011524,-0.0015182,7.9237e-06,-7.6713e-06,-1.6409e-05,0.11224,0.81953,0.16858,-0.1333,0.025
14.284,-0.0017891,0.0018186,0.0039623,0,0,0,7.6429e-07,1.3518e-06,0,1436.8,-0.00115,-0.001516,7.7533e-06,-7.5174e-06,-1.6687e-05,0.11296,0.81997,0.16889,-0.13361,0.025
14.246,-0.0017546,0.0017882,0.004025,0,0,0,7.711e-07,1.3494e-06,0,1440,-0.0011477,-0.0015135,7.6077e-06,-7.4055e-06,-1.697e-05,0.11335,0.82041,0.1692,-0.13392,0.025
14.201,-0.0017189,0.0017574,0.0040821,0,0,0,7.7898e-07,1.3504e-06,0,1443.5,-0.0011455,-0.0015109,7.4712e-06,-7.277e-06,-1.7233e-05,0.11377,0.82085,0.16952,-0.13423,0.025
14.23,-0.0016945,0.0017367,0.0041471,0,0,0,7.9065e-07,1.3549e-06,0,1439.5,-0.0011434,-0.0015083,7.3539e-06,-7.1854e-06,-1.7486e-05,0.11479,0.82129,0.16983,-0.13455,0.025
14.258,-0.0016725,0.0017186,0.0042094,0,0,0,8.0019e-07,1.3537e-06,0,1434.6,-0.0011414,-0.0015053,7.2549e-06,-7.0936e-06,-1.772e-05,0.11567,0.82174,0.17014,-0.13486,0.025
14.25,-0.0016555,0.0017024,0.0042588,0,0,0,8.075e-07,1.3463e-06,0,1437.3,-0.0011394,-0.001502,7.1816e-06,-7.0402e-06,-1.7946e-05,0.1161,0.82218,0.17045,-0.13517,0.025
14.248,-0.0016391,0.0016871,0.0042976,0,0,0,8.1444e-07,1.3414e-06,0,1441.5,-0.0011374,-0.0014986,7.1219e-06,-6.9797e-06,-1.8137e-05,0.11641,0.82262,0.17076,-0.13548,0.025
14.308,-0.0016311,0.0016841,0.0043427,0,0,0,8.2404e-07,1.3397e-06,0,1437.7,-0.0011355,-0.001495,7.071e-06,-6.9621e-06,-1.8305e-05,0.11727,0.82306,0.17108,-0.1358,0.025
14.357,-0.0016233,0.0016832,0.0043841,0,0,0,8.3143e-07,1.3322e-06,0,1432.7,-0.0011336,-0.0014913,7.0296e-06,-6.9441e-06,-1.8447e-05,0.11799,0.8235,0.17139,-0.13611,0.025
14.373,-0.0016178,0.0016804,0.0044128,0,0,0,8.3544e-07,1.3202e-06,0,1436,-0.0011316,-0.0014871,7.0148e-06,-6.9478e-06,-1.8591e-05,0.11815,0.82395,0.1717,-0.13642,0.025
14.376,-0.0016134,0.0016744,0.00443,0,0,0,8.3798e-07,1.3099e-06,0,1440.3,-0.0011295,-0.0014829,7.0161e-06,-6.9239e-06,-1.8693e-05,0.11814,0.82439,0.17201,-0.13674,0.025
14.418,-0.0016126,0.0016741,0.0044519,0,0,0,8.4199e-07,1.301e-06,0,1435.6,-0.0011275,-0.0014785,6.9988e-06,-6.9116e-06,-1.8758e-05,0.11862,0.82483,0.17233,-0.13705,0.025
14.447,-0.001612,0.0016774,0.0044668,0,0,0,8.4314e-07,1.2853e-06,0,1431.1,-0.0011255,-0.0014741,6.9777e-06,-6.9188e-06,-1.8792e-05,0.11889,0.82527,0.17264,-0.13736,0.025
14.445,-0.0016142,0.0016813,0.0044686,0,0,0,8.4125e-07,1.2648e-06,0,1435.7,-0.0011233,-0.0014692,6.9881e-06,-6.9603e-06,-1.8828e-05,0.11856,0.82571,0.17295,-0.13767,0.025
14.434,-0.001617,0.0016839,0.0044599,0,0,0,8.3778e-07,1.2469e-06,0,1439.5,-0.0011211,-0.0014643,7.0089e-06,-6.9757e-06,-1.8817e-05,0.11816,0.82616,0.17326,-0.13799,0.025
14.477,-0.0016234,0.0016929,0.0044571,0,0,0,8.3634e-07,1.2315e-06,0,1433.9,-0.0011189,-0.0014593,7.0165e-06,-7.0096e-06,-1.877e-05,0.11829,0.8266,0.17358,-0.1383,0.025
14.49,-0.0016319,0.0017037,0.0044473,0,0,0,8.3187e-07,1.2092e-06,0,1428,-0.0011166,-0.0014544,7.0318e-06,-7.0453e-06,-1.869e-05,0.11823,0.82704,0.17389,-0.13861,0.025
14.458,-0.0016383,0.0017115,0.0044234,0,0,0,8.2347e-07,1.1819e-06,0,1431,-0.0011141,-0.001449,7.0612e-06,-7.0967e-06,-1.8609e-05,0.11749,0.82748,0.1742,-0.13892,0.025
14.409,-0.0016438,0.0017147,0.0043861,0,0,0,8.1235e-07,1.1573e-06,0,1435,-0.0011115,-0.001444,7.0958e-06,-7.1152e-06,-1.8479e-05,0.11655,0.82792,0.17451,-0.13924,0.025
14.387,-0.0016496,0.0017214,0.0043539,0,0,0,8.0245e-07,1.134e-06,0,1431.5,-0.0011089,-0.0014387,7.1068e-06,-7.1431e-06,-1.8322e-05,0.11596,0.82837,0.17483,-0.13955,0.025
14.334,-0.001655,0.0017273,0.0043128,0,0,0,7.8902e-07,1.1037e-06,0,1427.3,-0.0011062,-0.0014338,7.1216e-06,-7.1546e-06,-1.8123e-05,0.11517,0.82881,0.17514,-0.13986,0.025
14.249,-0.0016565,0.0017294,0.0042626,0,0,0,7.7306e-07,1.0722e-06,0,1429.5,-0.0011033,-0.0014285,7.1273e-06,-7.181e-06,-1.7927e-05,0.11389,0.82925,0.17545,-0.14018,0.025
14.132,-0.0016568,0.0017254,0.004201,0,0,0,7.5477e-07,1.0462e-06,0,1432.1,-0.0011004,-0.0014237,7.1323e-06,-7.1675e-06,-1.7685e-05,0.11246,0.82969,0.17576,-0.14049,0.025
14.032,-0.0016543,0.001724,0.0041459,0,0,0,7.3764e-07,1.0213e-06,0,1427.4,-0.0010974,-0.0014188,7.1054e-06,-7.1565e-06,-1.7426e-05,0.11133,0.83013,0.17607,-0.1408,0.025
13.903,-0.0016484,0.0017174,0.0040815,0,0,0,7.1659e-07,9.912e-07,0,1421.8,-0.0010944,-0.0014144,7.0738e-06,-7.1103e-06,-1.7121e-05,0.10998,0.83057,0.17639,-0.14111,0.025
13.712,-0.0016368,0.0017041,0.0040083,0,0,0,6.9292e-07,9.6037e-07,0,1425,-0.0010913,-0.0014099,7.0232e-06,-7.078e-06,-1.6833e-05,0.10799,0.83102,0.1767,-0.14143,0.025
13.49,-0.0016211,0.0016829,0.0039221,0,0,0,6.6644e-07,9.3527e-07,0,1429.5,-0.0010882,-0.0014059,6.9679e-06,-6.9921e-06,-1.6499e-05,0.10578,0.83146,0.17701,-0.14174,0.025
13.295,-0.001601,0.0016637,0.0038473,0,0,0,6.423e-07,9.1332e-07,0,1425.5,-0.001085,-0.001402,6.8677e-06,-6.9097e-06,-1.6163e-05,0.10395,0.8319,0.17732,-0.14205,0.025
13.059,-0.0015758,0.0016364,0.0037652,0,0,0,6.1513e-07,8.8738e-07,0,1421.1,-0.001082,-0.0013987,6.7572e-06,-6.781e-06,-1.5794e-05,0.10193,0.83234,0.17764,-0.14236,0.025
12.779,-0.0015447,0.0016031,0.0036814,0,0,0,5.874e-07,8.6318e-07,0,1424.5,-0.0010788,-0.0013955,6.6219e-06,-6.6646e-06,-1.5461e-05,0.09944,0.83278,0.17795,-0.14268,0.025
12.468,-0.0015073,0.0015602,0.0035902,0,0,0,5.5876e-07,8.4529e-07,0,1426.9,-0.0010759,-0.0013928,6.4743e-06,-6.4775e-06,-1.5093e-05,0.096951,0.83323,0.17826,-0.14299,0.025
12.176,-0.0014648,0.0015177,0.0035139,0,0,0,5.3291e-07,8.3116e-07,0,1422.4,-0.001073,-0.0013905,6.276e-06,-6.2991e-06,-1.4751e-05,0.094776,0.83367,0.17857,-0.1433,0.025
11.851,-0.0014155,0.0014672,0.0034327,0,0,0,5.0505e-07,8.122e-07,0,1417.8,-0.0010703,-0.0013887,6.066e-06,-6.07e-06,-1.4386e-05,0.092471,0.83411,0.17889,-0.14361,0.025
11.488,-0.001362,0.0014117,0.0033554,0,0,0,4.785e-07,7.9404e-07,0,1420.8,-0.0010676,-0.0013871,5.8358e-06,-5.8564e-06,-1.4077e-05,0.089857,0.83455,0.1792,-0.14393,0.025
11.099,-0.0012996,0.0013453,0.0032698,0,0,0,4.511e-07,7.8168e-07,0,1425.1,-0.0010653,-0.0013862,5.5896e-06,-5.5721e-06,-1.3741e-05,0.087167,0.83499,0.17951,-0.14424,0.025
10.731,-0.001234,0.001278,0.0032016,0,0,0,4.2798e-07,7.7393e-07,0,1420.8,-0.0010631,-0.0013857,5.2983e-06,-5.2875e-06,-1.3437e-05,0.084972,0.83544,0.17982,-0.14455,0.025
10.334,-0.0011603,0.001205,0.0031274,0,0,0,4.0284e-07,7.5933e-07,0,1416.7,-0.0010613,-0.0013859,4.9852e-06,-4.9695e-06,-1.3108e-05,0.082612,0.83588,0.18013,-0.14487,0.025
9.9162,-0.0010873,0.0011282,0.0030601,0,0,0,3.8056e-07,7.4531e-07,0,1420.6,-0.0010597,-0.0013864,4.676e-06,-4.6657e-06,-1.2844e-05,0.080135,0.83632,0.18045,-0.14518,0.025
9.4776,-0.0010069,0.0010429,0.0029852,0,0,0,3.5805e-07,7.3797e-07,0,1423.2,-0.0010586,-0.0013876,4.3476e-06,-4.3013e-06,-1.2546e-05,0.077698,0.83676,0.18076,-0.14549,0.025
9.046,-0.00092433,0.00095388,0.0029233,0,0,0,3.3931e-07,7.3321e-07,0,1417,-0.0010578,-0.0013895,3.99e-06,-3.9157e-06,-1.2262e-05,0.075749,0.8372,0.18107,-0.1458,0.025
8.5843,-0.0008339,0.00086497,0.0028481,0,0,0,3.1798e-07,7.2226e-07,0,1411.7,-0.0010576,-0.0013923,3.594e-06,-3.5375e-06,-1.1926e-05,0.073514,0.83765,0.18138,-0.14612,0.025
8.1214,-0.00074958,0.00077259,0.0027796,0,0,0,2.9981e-07,7.1055e-07,0,1415.5,-0.0010578,-0.0013959,3.2493e-06,-3.1627e-06,-1.1655e-05,0.071246,0.83809,0.1817,-0.14643,0.025
7.6333,-0.00065781,0.00067181,0.0026995,0,0,0,2.8217e-07,7.0888e-07,0,1418.5,-0.0010584,-0.0014004,2.8758e-06,-2.7365e-06,-1.1335e-05,0.069076,0.83853,0.18201,-0.14674,0.025
